gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.95	0.964093184801825	23	0.0863755198216149	19	0.0363540350582619	0.000939668205398204
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.95	0.9893592948143	7	0.160099717515039	8	0.0073783809715226	0.139053663022238
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	0.95	0.962876138509881	17	0.131345684609405	18	0.0341505600741377	0.00135365017014244
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	0.95	0.999369656776839	9	0.15055215926331	9	0.00160441239191238	0.490930886639428
WDR37	0.95	0.973135027864182	12	0.173168305660333	3	0.0248504501672055	0.00639272939535346
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.95	0.971306062231322	16	0.123937282012306	26	0.0265291703422153	0.00482131226258755
KLF6	0.95	1.00294254813802	8	0.153086852244303	15	0.000452452901170657	0.714595274528386
AKR1E2	0.95	0.858087602006357	31	0.0925716828863248	47	0.139221289031797	2.81469389951162e-11
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	0.95	0.982550483206755	13	0.148476950046809	10	0.0146698683883517	0.0366398893953431
AKR1C3	0.95	0.856869722221459	27	0.11928985611303	21	0.144015192393688	1.21179556380394e-11
AKR1CL1	0.95	0.988354996638771	8	0.16066408095968	8	0.00833236784685358	0.115850829627686
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	0.95	0.999742929225099	4	0.18721885032259	1	0.000359330070095014	0.744511084450202
ASB13	0.95	0.966314508162377	15	0.157992458800143	8	0.0305168595850195	0.00247599701254662
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.95	0.851450265677161	24	0.147474762654967	7	0.16215574763489	4.80726606887072e-13
ANKRD16	NA	NA	NA	NA	0	NA	NA
FBXO18	0.95	0.97569240117184	12	0.161656272541515	11	0.0211551865237765	0.0119487514269601
