gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.05	0.979220728073035	28	1.30057132360613	101	0.0211099976513845	0.0120410413057824
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.05	0.981392805731778	11	2.52543436454508	30	0.017441115696563	0.022595413959112
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
AL359878.1	0.05	1.00672195583124	19	1.55321450869115	169	0.0059263554321727	0.18506769771689
GTPBP4	0.05	0.955208127206254	21	2.07186440235994	88	0.041920295236056	0.000374627361528162
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	0.05	0.999267878858952	8	2.99669545955409	18	7.02728339101736e-06	0.963653439001727
WDR37	0.05	0.980543789745002	13	3.1406532393055	14	0.0183386338863529	0.0193523400811972
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.05	0.986905126957463	16	2.35480835823381	80	0.0100137180518486	0.084613585367648
KLF6	0.05	0.998541380945808	13	2.30505553496241	63	0.00161828135659693	0.489061553913432
AKR1E2	0.05	0.882521840674833	38	1.27004064100212	232	0.114823871336822	1.93069949509416e-09
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	0.05	0.974705233797852	15	2.57044667346118	32	0.0241148670757528	0.00723650895787664
AKR1C3	0.05	0.862700400330218	30	1.97129243415781	80	0.152563351000985	2.66884322061185e-12
AKR1CL1	0.05	0.987706288725222	12	2.53433670902957	61	0.0089722690356839	0.102688881408167
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	0.05	1.00108679443983	4	3.55715815612921	3	0.0060651407594714	0.179989541979275
ASB13	0.05	0.967147343010257	19	2.49219418363667	54	0.0313704112817043	0.00214803910429242
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.05	0.888795682711691	28	2.3262866374327	50	0.12540115518185	3.1250824006716e-10
ANKRD16	NA	NA	NA	NA	0	NA	NA
FBXO18	0.05	0.965894508144371	16	2.54998767179123	59	0.0331737439928142	0.00159181555910544
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	0.05	0.978163329955247	17	3.09683226477454	7	0.031515735989412	0.00209673239197218
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.05	0.980886027615528	16	2.25489984133124	70	0.0160396844121231	0.0288227724923101
AL137145.1	0.05	0.995744564406669	6	3.59847333154645	2	0.00136213447871822	0.525654060513839
DKFZP667F0711	0.05	0.987913116425704	14	2.75635459288097	34	0.0101103262416775	0.0831199596496265
PRKCQ	0.05	1.00967981726804	9	2.84146871168021	14	0.0139986368378751	0.0412470076090669
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	NA	NA	NA	NA	0	NA	NA
ITIH2	0.05	0.896156350044547	24	2.20265586089596	69	0.112841427772779	2.71074590055528e-09
KIN	0.05	0.991507223207704	12	3.25668025818164	29	0.00526960887146573	0.211476420775615
ATP5C1	0.05	0.999627741968834	7	3.24061866110603	15	0.000452248438894656	0.71465695952012
TAF3	0.05	1.00135055105741	3	4.20315609067234	3	0.00346421756198643	0.311228439104279
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	0.05	0.998469684861558	5	3.83491855714161	4	0.00100507074898945	0.585675774889999
ECHDC3	0.05	0.913771843765097	30	1.85751163245845	118	0.0848413149203852	3.08022552453907e-07
PROSER2	0.05	1.00045469039699	9	2.87045792182611	12	0.000509161952985658	0.698061908350485
UPF2	0.05	0.996441182331314	7	2.86335347067711	16	0.000426711257632158	0.722489082737482
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	0.05	1.01020805883777	6	3.26539910353216	8	0.0284767448162059	0.00347986574256705
NUDT5	0.05	0.980649966736251	23	1.82895314691798	117	0.0172938662736144	0.0231787020112577
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	0.05	0.986605977699999	9	3.3921914551829	8	0.0157770569111953	0.0301747939772395
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	0.05	0.997827911237713	12	2.60438804460188	54	0.00163252508789845	0.487153979331242
MCM10	0.05	0.911641120503716	29	1.9283782439198	116	0.0911037605096921	1.07840952869404e-07
UCMA	NA	NA	NA	NA	0	NA	NA
PHYH	0.05	0.93335937887432	23	2.43701602106713	62	0.0702873683475379	3.47209475438045e-06
AL138764.1	NA	NA	NA	NA	0	NA	NA
SEPHS1	0.05	1.00038577546914	14	2.24513421083282	68	0.00101131870689572	0.584512295420875
BEND7	NA	NA	NA	NA	0	NA	NA
PRPF18	0.05	1.00293019919345	6	3.43313325802531	10	0.00957768950092087	0.0917238716669752
RP11-295P9.3	0.05	0.910285775465378	31	1.22311120866227	271	0.0882507474015254	1.74056584350365e-07
FRMD4A	NA	NA	NA	NA	0	NA	NA
FAM107B	NA	NA	NA	NA	0	NA	NA
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	0.05	0.971935915893498	21	1.88357936996473	96	0.0248144410222889	0.00643161077041334
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	0.05	0.995576052206958	10	2.64983212835739	24	0.00152201823885628	0.502287589923318
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	0.05	0.991908807675979	16	2.18631493558021	42	0.00553830731631274	0.200171572526674
RPP38	0.05	0.995961323137034	7	3.19007686232424	5	0.000688017418943942	0.652006784399854
NMT2	0.05	0.944462960322882	30	1.54834637537262	120	0.0530441001248003	5.99031199640587e-05
FAM171A1	0.05	0.988703340646621	11	2.49342610854604	34	0.00802880551549751	0.122732960776375
ITGA8	0.05	1.00249905747932	4	3.6364723136173	1	0.021367317121129	0.0115250690800102
FAM188A	0.05	0.999859939854681	10	2.97473992169666	6	0.00054886401568203	0.68710792075848
PTER	0.05	0.891203634212235	33	1.54018854402187	132	0.109611511570299	4.70590334496687e-09
C1QL3	0.05	0.452500373351833	65	0.777703261883347	180	0.560671553530239	8.38028129588882e-55
RSU1	0.05	0.863978602046635	33	1.78851883690032	101	0.138883053716923	2.98667332566588e-11
CUBN	0.05	1.00458792128702	15	2.2192246885849	66	0.000934656008895854	0.599123139057435
TRDMT1	0.05	0.873285694243432	35	1.65700037827378	99	0.125643810123657	2.99658327146464e-10
VIM	NA	NA	NA	NA	0	NA	NA
ST8SIA6	NA	NA	NA	NA	0	NA	NA
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	NA	NA	NA	NA	0	NA	NA
TMEM236	0.05	0.975200809993757	20	1.90711368039756	102	0.0220084003249443	0.0103354457069503
MRC1L1	0.05	0.801450161540307	38	1.7454639148437	75	0.206689725586664	1.31952745823047e-16
TMEM236	0.05	0.99139163971151	23	1.6582195469514	142	0.0136456042839622	0.0439090945285901
MRC1	0.05	0.85407146239703	34	1.91903307011598	63	0.154306744889335	1.95698439621712e-12
SLC39A12	0.05	0.966118264261538	25	1.59081141838506	141	0.0325646946853499	0.00176123444520484
CACNB2	0.05	0.992902742841118	13	2.64102926312025	23	0.00402775121293262	0.274804476375214
NSUN6	0.05	0.782481477052212	46	1.19358105520649	194	0.215582936738394	2.43741799098699e-17
ARL5B	NA	NA	NA	NA	0	NA	NA
C10orf112	0.05	0.782117272672679	55	0.630340326706756	470	0.221079894160425	8.50377908539063e-18
PLXDC2	NA	NA	NA	NA	0	NA	NA
NEBL	0.05	0.996241292165193	8	3.15555150847178	11	0.000745384626258858	0.638778217185323
C10orf113	NA	NA	NA	NA	0	NA	NA
CASC10	0.05	0.999297204636099	13	2.11207987851628	42	0.00107700938324557	0.572553723953397
SKIDA1	0.05	0.998697137105125	11	2.23210229268021	45	0.000522482168156874	0.694333519525815
MLLT10	0.05	0.998040452406468	5	3.01393008704701	6	0.000366676448265209	0.742004200036816
DNAJC1	NA	NA	NA	NA	0	NA	NA
EBLN1	NA	NA	NA	NA	0	NA	NA
COMMD3	0.05	1.00695731440765	11	2.60061883898094	14	0.00227237965955049	0.412267048788574
BMI1	0.05	1.00869451440398	3	3.02239436839767	3	0.0546119958046788	4.62633224247602e-05
SPAG6	NA	NA	NA	NA	0	NA	NA
PIP4K2A	NA	NA	NA	NA	0	NA	NA
ARMC3	NA	NA	NA	NA	0	NA	NA
MSRB2	NA	NA	NA	NA	0	NA	NA
PTF1A	0.05	0.984631332256128	20	1.73828822706801	77	0.0131896377649259	0.0476161391588486
C10orf115	NA	NA	NA	NA	0	NA	NA
C10orf67	0.05	0.988843104494881	18	1.82845625439215	85	0.0106090337271657	0.0758466603322219
OTUD1	NA	NA	NA	NA	0	NA	NA
KIAA1217	0.05	1.00030514997035	9	2.64337421108009	19	0.000449796193276985	0.715398020879476
AL353583.1	NA	NA	NA	NA	0	NA	NA
ARHGAP21	0.05	1.00296271530422	10	2.89216165807026	12	0.00162556954033229	0.488083948728697
PRTFDC1	NA	NA	NA	NA	0	NA	NA
ENKUR	0.05	0.994842610980263	12	2.14892668516855	95	0.00291048441029339	0.353374105613666
THNSL1	0.05	0.981679108390973	26	1.50888353240445	140	0.0185244875199918	0.0187429075496736
GPR158	0.05	0.985707141229344	17	2.04295628102622	101	0.0113156615109215	0.066682545345544
MYO3A	0.05	1.00040955470808	15	2.02453370551962	71	0.000875873458823637	0.610853167226125
GAD2	0.05	1.00362017925783	7	3.03009456853631	20	0.00140207531307688	0.51964157018013
APBB1IP	0.05	0.945985535056535	21	2.37988312661189	24	0.056755859858109	3.24903231959989e-05
PDSS1	0.05	0.998457926558238	10	2.84034993545794	18	0.000144060197349015	0.836531541303554
