gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.5	0.714002190660219	42	0.160589559269645	21	0.287274806685964	3.77651720289302e-22
ZMYND11	0.5	0.95502654158571	18	0.205228547281618	18	0.0415418245378137	0.00061440799570806
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	0.5	0.993023808429004	8	0.332727171948332	3	0.00346151175070747	0.327496863968921
AL359878.1	0.5	1.00388246915739	2	0.352085416891297	2	0.0122241566592548	0.0651640254683392
GTPBP4	0.5	0.989793037800403	10	0.311791928579667	8	0.00715105459964061	0.158930199722715
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.5	0.76929879360132	30	0.268682805035073	25	0.240093562321825	2.95528795292834e-18
PFKP	0.5	1.00530655141534	5	0.337341118396761	8	0.00124446689703694	0.557351904849985
PITRM1	0.5	0.881459188775169	24	0.225204692687366	33	0.120451441700731	2.56553856419859e-09
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.5	0.993354594928024	13	0.263336164499883	18	0.00573497994478747	0.207284643689947
AKR1C1	0.5	0.985457274314772	8	0.365687882198644	5	0.0124887518810009	0.0623066353034531
AKR1C2	0.5	0.84684373232959	24	0.296126782358167	11	0.164914155597169	1.67449597088123e-12
AKR1C3	0.5	0.977843673654696	16	0.248158130106277	27	0.0201439474359269	0.0176889847127712
AKR1CL1	NA	NA	NA	NA	0	NA	NA
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	0.5	1.00643594333341	4	0.396387199373598	1	0.0104183050441638	0.088811697122514
TUBAL3	0.5	1.01040801436927	12	0.245273181874202	32	0.00078815738985745	0.640559000983865
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	0.5	0.991193172517283	10	0.268036828404705	19	0.00681078944798599	0.169243595784434
CALML3	0.5	1.00986008945665	2	0.357280080005969	1	0.0233490548820877	0.0105914273711887
ASB13	0.5	0.970567521582209	11	0.331778747193023	5	0.030631098810021	0.00335797820820298
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.5	0.979784162855056	10	0.374096742381453	2	0.0182534039037389	0.0240126288622126
ANKRD16	0.5	1.00329596574718	2	0.388671251308134	1	0.0126876466776246	0.060246276948679
FBXO18	0.5	0.949833609332295	15	0.315398540335426	18	0.0504927936899714	0.000153710841404053
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	0.5	0.990284138472927	8	0.345178221835991	4	0.00617509828093742	0.190633801969224
PFKFB3	0.5	0.991751384403088	7	0.34970917548409	3	0.00483373863265522	0.247074081125155
AL137145.1	0.5	1.00793771200627	7	0.353674457157293	5	0.0014401642365197	0.527868476574894
DKFZP667F0711	0.5	1.00024647170678	6	0.303514793489496	8	0.000501540451465817	0.709565870517842
PRKCQ	0.5	0.98641576549326	9	0.36462643012783	5	0.0100883157049832	0.0940532782580652
SFMBT2	0.5	0.929650475296901	21	0.215177026499402	51	0.0676586118497562	1.07641226025042e-05
ITIH5	0.5	1.00408917030218	2	0.400082236883563	1	0.0230739226654878	0.0110657346003663
ITIH2	0.5	0.989077490909232	9	0.364668714885897	3	0.0073953802876306	0.151963784190125
KIN	0.5	1.01069546264464	3	0.352534472631987	3	0.0186350654506387	0.0225708695347177
ATP5C1	0.5	0.990100988831975	9	0.329051915934555	7	0.00654680798644253	0.177772397519431
TAF3	0.5	0.978089656530998	13	0.311535873030196	9	0.0185899945978086	0.0227363787140629
GATA3	0.5	0.932005337409298	17	0.320716508165022	11	0.0737834866339201	4.15225243938766e-06
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	0.5	0.988948815979854	9	0.352192119100604	4	0.00758741015056301	0.146729672691206
