gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	NA	NA	NA	NA	0	NA	NA
ZMYND11	0.95	0.959359568312659	18	0.123276380694645	17	0.0372900197254942	0.00191022887157248
DIP2C	0.95	0.997438888953199	8	0.18799559148795	6	0.00158784271589321	0.525626748557213
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	0.95	0.998618868364972	11	0.156124961820666	8	0.00249189988985714	0.426444719499758
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	0.95	1.00029662510954	16	0.1139939580162	30	0.00966141235131035	0.116698167975082
IDI1	0.95	0.994714465692748	7	0.211799267338728	1	0.00217698122244229	0.457311189418109
WDR37	0.95	0.77921649722905	26	0.163911343013041	7	0.230379789621628	3.71098918681268e-16
ADARB2	0.95	0.999521405181837	3	0.226111233817591	2	0.000217677792015149	0.814270776687942
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.95	0.83199849728088	22	0.154485935341681	7	0.181640202041479	1.01409506118966e-12
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.95	0.959124788369675	10	0.224928512182803	6	0.0481414031486776	0.000405319764449711
AKR1C1	0.95	0.941314019672476	13	0.191060156118955	3	0.0685602423737334	2.20352224535843e-05
AKR1C2	0.95	0.902011631734552	18	0.174755741592068	4	0.108831073791059	6.4969852829525e-08
AKR1C3	0.95	0.837862309405389	24	0.108070236126928	44	0.160998982665591	2.54147874978138e-11
AKR1CL1	NA	NA	NA	NA	0	NA	NA
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	0.95	0.981727692028366	14	0.148316466285058	19	0.0159962461699979	0.0431925503584659
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	0.95	0.878986591885965	23	0.147145795970668	19	0.121069142045394	1.06727558845582e-08
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.95	0.972462260818397	9	0.219191879274008	4	0.0284756986408001	0.00680621671389178
ANKRD16	NA	NA	NA	NA	0	NA	NA
FBXO18	0.95	0.983121131966312	12	0.151420097269347	16	0.0145822910028011	0.0536407319475071
IL15RA	0.95	0.9772244074816	16	0.147957159544687	16	0.0200593692944477	0.0234241754076245
IL2RA	0.95	0.931900744198298	27	0.0876366941265857	60	0.0715958529998176	1.42728731165236e-05
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	NA	NA	NA	NA	0	NA	NA
AL137145.1	0.95	1.00283615236955	6	0.183267565408678	6	0.000205690996142282	0.819366647956188
DKFZP667F0711	0.95	0.937104947169565	15	0.146180174019101	15	0.0609044937550144	6.57406793382214e-05
PRKCQ	0.95	0.992166312916203	7	0.191537914156196	3	0.00399654626087202	0.313670536276054
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	0.95	0.932554953121686	18	0.163019674607543	17	0.0651698672781271	3.57679849305383e-05
ITIH2	0.95	0.891457064295936	23	0.146947946224751	12	0.108688299701102	6.63460173675047e-08
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	NA	NA	NA	NA	0	NA	NA
GATA3	0.95	0.998573718776261	6	0.207804701377374	1	0.000180485133121138	0.830617765236951
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	0.95	0.951715544066656	16	0.160506141374901	9	0.0471788969750051	0.000464934699046844
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	0.95	0.979206259813151	9	0.192994483246908	2	0.0191449440260527	0.0268516019739452
SEC61A2	0.95	0.825468062290423	34	0.097543238345598	43	0.171338929122625	5.10724487924527e-12
NUDT5	0.95	1.01101975285112	13	0.126682413988773	25	0.00351525818791285	0.344749345539971
CDC123	0.95	0.985148201199906	10	0.150671335103312	7	0.011031909745319	0.0935535031683889
CAMK1D	NA	NA	NA	NA	0	NA	NA
CCDC3	0.95	0.990037356084558	8	0.186442703012576	3	0.00614733099183779	0.211202755910279
OPTN	0.95	0.900153196640778	16	0.165331170114244	11	0.113284255065247	3.37470020706295e-08
MCM10	NA	NA	NA	NA	0	NA	NA
UCMA	NA	NA	NA	NA	0	NA	NA
PHYH	0.95	0.995417658379745	6	0.194963357804243	3	0.00152107836577268	0.534468924033452
AL138764.1	NA	NA	NA	NA	0	NA	NA
SEPHS1	NA	NA	NA	NA	0	NA	NA
BEND7	0.95	0.947093831472218	16	0.139757905468443	22	0.0498890580130871	0.000315950744766428
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	0.95	0.99326149995972	6	0.22908527225207	2	0.0030209577017261	0.381154884499066
FRMD4A	0.95	0.954350864841798	17	0.13419329363805	22	0.0423822084022117	0.000921845170658155
FAM107B	0.95	0.974680574571303	15	0.157812643914619	14	0.0215055965569013	0.0188953587482037
CDNF	0.95	1.00070010977052	8	0.160603934656305	12	0.00106582934001956	0.603108882509034
HSPA14	0.95	1.00286839138197	4	0.213091615935788	1	0.00211197472227889	0.464114799808139
SUV39H2	0.95	0.984111179840288	9	0.169362005027373	4	0.0120652439524681	0.0793994360594014
DCLRE1C	0.95	0.9219799523434	21	0.132759385498612	23	0.0750748256989668	8.67031867680723e-06
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	0.95	0.976001988059028	12	0.174110807661212	7	0.0203178081004648	0.0225396952371432
ACBD7	0.95	0.898030557073225	23	0.131428661076045	25	0.100863625490299	2.08486483071652e-07
C10orf111	0.95	0.975065806956324	21	0.108904457784325	39	0.0307925604745147	0.00486573383881768
RPP38	NA	NA	NA	NA	0	NA	NA
NMT2	0.95	0.923912820937404	18	0.170564335283656	5	0.07903436659797	4.91115732195673e-06
FAM171A1	0.95	0.815094964068527	21	0.158481645097235	7	0.196000295392183	1.03219841130119e-13
ITGA8	NA	NA	NA	NA	0	NA	NA
FAM188A	NA	NA	NA	NA	0	NA	NA
PTER	0.95	0.839994173898375	32	0.101101052528981	35	0.156867903383087	4.80160552358431e-11
C1QL3	0.95	0.488914433600951	44	0.098221276168999	20	0.516901087390842	5.16892468382752e-42
RSU1	0.95	0.592462372973286	44	0.0889166870941034	33	0.408715948325933	8.11105100556436e-31
CUBN	0.95	0.997471761719149	9	0.161980678131735	12	0.00286962694619371	0.393370495426589
TRDMT1	0.95	0.822614115587214	30	0.126601635133685	33	0.174984599999039	2.88811356247807e-12
VIM	0.95	1.00465318797036	6	0.176920582019313	3	0.00098189685160488	0.617756331236687
ST8SIA6	0.95	0.94081147986905	20	0.126419059366075	20	0.0555852876934529	0.000140323105126685
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	0.95	1.00999061982843	3	0.208346194717084	1	0.031961201161908	0.00411008453887827
TMEM236	0.95	0.970771133067598	11	0.14008080433442	18	0.0254656127357254	0.0105523207200601
MRC1L1	0.95	0.835782805295377	30	0.120265735464577	22	0.164909031585184	1.38822197888879e-11
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1	0.95	0.787365155241902	31	0.122687849621605	21	0.211993625699322	7.7466942415834e-15
SLC39A12	0.95	1.00245456151381	6	0.192300844705072	3	0.0005009800980894	0.72153097129436
CACNB2	0.95	0.968639423745954	20	0.121380328970369	31	0.0298152815411898	0.00560472087793404
NSUN6	0.95	0.658623206500718	40	0.0985990060068974	33	0.342523163124708	6.30043929368123e-25
ARL5B	NA	NA	NA	NA	0	NA	NA
C10orf112	0.95	0.7749091545954	28	0.109125957675682	30	0.225966580032176	7.74331848635736e-16
PLXDC2	0.95	0.99154443155846	11	0.142177450304627	24	0.00921474817667029	0.125542416575637
NEBL	NA	NA	NA	NA	0	NA	NA
C10orf113	0.95	0.999633830384867	11	0.129506659570017	16	0.00377512500658511	0.32748748613289
