gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZMYND11	0.95	1.00257070870185	12	0.10720348928928	12	0.00190908181995649	0.422619005557862
DIP2C	0.95	0.98464734471078	17	0.108280806414237	22	0.0163201954363803	0.0186177291509414
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
GTPBP4	0.95	0.962970772929251	20	0.102353868422879	34	0.0370880494437011	0.000362245774792652
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.95	0.435618298023087	46	0.098440026791144	13	0.571180943233564	6.26096852579918e-64
PFKP	0.95	0.945913735431186	25	0.0918728453548192	54	0.0559167609578129	1.08098748138187e-05
PITRM1	0.95	0.995662215575759	10	0.141415153356315	11	0.00373017371115176	0.262114910969839
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	NA	NA	NA	NA	0	NA	NA
AKR1C1	0.95	0.838925563540979	29	0.125251263418019	12	0.162553627698245	1.10711395942165e-14
AKR1C2	NA	NA	NA	NA	0	NA	NA
AKR1C3	0.95	0.99518262565794	13	0.11487458768927	28	0.00672197606831552	0.131935145948245
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	0.95	0.996951627003134	4	0.223620145274162	2	0.000898949055073378	0.582236598285019
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	0.95	0.996350753597722	8	0.156660561091608	5	0.00188233251348919	0.425890913948073
ASB13	0.95	0.986060290505954	7	0.197631855891231	1	0.0142284954710612	0.0280939736657955
FAM208B	0.95	0.999804429026601	12	0.119178440234508	25	0.0047996583316915	0.203234607202564
GDI2	0.95	0.981414353846337	15	0.112896850541297	20	0.0180728541594038	0.0132369560103081
ANKRD16	0.95	1.0010102707548	4	0.190187843435079	1	0.000590875403854743	0.655619457877839
FBXO18	0.95	0.998657425507525	8	0.161995834848216	4	0.000703164226503579	0.626601032996134
IL15RA	0.95	0.957906247360786	16	0.124328069258727	23	0.0392649150102464	0.000241233056355911
IL2RA	0.95	0.981893757625477	12	0.144124332560152	10	0.0152226332427521	0.0230886881686631
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.95	0.981502643066751	9	0.159806963036469	5	0.0170166182672154	0.016252114249984
AL137145.1	NA	NA	NA	NA	0	NA	NA
DKFZP667F0711	0.95	1.0077889697836	4	0.204258144022165	1	0.00616352006594649	0.149196536124815
PRKCQ	0.95	1.00037893322147	5	0.172043022237234	2	0.000135953093148842	0.830628381273637
SFMBT2	0.95	0.960086409616782	16	0.144402342560672	11	0.0385504842267692	0.000275654089467183
ITIH5	0.95	1.00357360023435	3	0.191049171683797	1	0.00573608250849072	0.164130473875866
ITIH2	NA	NA	NA	NA	0	NA	NA
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	NA	NA	NA	NA	0	NA	NA
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	0.95	0.975187382568946	13	0.149923768884173	11	0.0219314068467969	0.0063012291423916
PROSER2	0.95	0.988934882576804	8	0.17712404599749	3	0.00845277091133617	0.0910079713759352
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	0.95	1.00335518800797	9	0.136191181701508	19	0.000979835799588905	0.56573164787857
SEC61A2	0.95	1.00534601489797	8	0.139365477815581	14	0.000384746938357925	0.71895891090509
NUDT5	0.95	1.00121101587627	11	0.124897621361509	25	0.00528296445580947	0.181850840650582
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	0.95	0.956068833156403	15	0.159924650369561	10	0.0433688472728075	0.000112189667961395
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	NA	NA	NA	NA	0	NA	NA
