gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZMYND11	0.5	0.993167433198097	13	0.231605350409363	18	0.00593962378111145	0.194532817553533
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.5	0.946166482544565	18	0.273895338652137	18	0.0512862484146459	0.000114982406500919
PFKP	0.5	1.00575845613818	2	0.370336558924922	3	0.0218235618853646	0.0125358972122618
PITRM1	NA	NA	NA	NA	0	NA	NA
KLF6	0.5	1.00533510159967	4	0.389399267287427	1	0.0080099259455808	0.131736482395825
AKR1E2	NA	NA	NA	NA	0	NA	NA
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	0.5	0.991516996912833	8	0.36603295609076	2	0.0051143504750867	0.228766441319063
AKR1C3	0.5	0.993390071071533	8	0.297683356781755	9	0.00399274900966256	0.287730153682094
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.5	0.966919784202057	19	0.23491156181288	22	0.0297888133803273	0.00346800350524264
NET1	0.5	0.994178341954081	6	0.376180977043766	5	0.00253039314114412	0.397543714625109
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	0.5	0.999228977781577	8	0.317842455390148	8	0.000528419463506493	0.699187765265302
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.5	0.98242396020277	8	0.396734122895474	2	0.0185114273568328	0.0215902246592748
ANKRD16	NA	NA	NA	NA	0	NA	NA
FBXO18	NA	NA	NA	NA	0	NA	NA
IL15RA	0.5	0.957311496972129	16	0.238942392562015	29	0.0394151315773491	0.0007503307514021
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.5	0.996925979115399	13	0.271334862949171	17	0.00461359946763773	0.25305464451222
AL137145.1	0.5	0.994528984366004	7	0.312912182131563	5	0.00236168300364513	0.41376172235393
DKFZP667F0711	NA	NA	NA	NA	0	NA	NA
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	0.5	1.01168598807645	2	0.395760992806809	2	0.0357362192256547	0.00134453963236278
ITIH5	NA	NA	NA	NA	0	NA	NA
ITIH2	NA	NA	NA	NA	0	NA	NA
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	0.5	1.0044471957703	5	0.338578429600271	2	0.0034672145243922	0.321904666704061
TAF3	NA	NA	NA	NA	0	NA	NA
GATA3	0.5	0.99202690393583	13	0.315300511825393	18	0.00865692466533302	0.117059044144153
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	0.5	0.982684150198779	16	0.223852437687363	36	0.0175566096220311	0.0252914732372494
ECHDC3	0.5	0.976578533486228	13	0.302362538501552	19	0.0205569214096575	0.0154196213945548
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	0.5	1.00294385726754	7	0.321504694718065	9	3.70326655526875e-05	0.918531559333786
NUDT5	0.5	0.998685975112564	8	0.317341406510179	8	0.000587199737045989	0.683751935978192
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	NA	NA	NA	NA	0	NA	NA
CCDC3	0.5	1.00078520181716	7	0.335013732054407	5	2.09541233353207e-05	0.938672064568989
OPTN	NA	NA	NA	NA	0	NA	NA
MCM10	NA	NA	NA	NA	0	NA	NA
PHYH	0.5	0.998314987295822	9	0.303687276396149	13	0.00302425734512266	0.354959180714017
SEPHS1	0.5	0.995129321213619	8	0.336939272154335	2	0.00237391322553632	0.412553820361075
BEND7	0.5	1.01398627963033	10	0.277047718372864	22	0.000182578162434945	0.820331069800618
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	0.5	0.997909679699411	12	0.268822822204749	21	0.00357850913086218	0.314246337045103
FRMD4A	0.5	0.989957330404524	9	0.34073499681283	8	0.00670289401921427	0.168084238762626
FAM107B	0.5	0.773702274340642	39	0.144504587965416	78	0.224557902330285	2.32339406201126e-17
CDNF	NA	NA	NA	NA	0	NA	NA
