gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.95	0.709762816478528	42	0.0845208206682342	17	0.290022989120706	2.20137805096751e-22
ZMYND11	0.95	0.953025891138151	18	0.108015024885062	17	0.0436155006691499	0.000445571707150374
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	0.95	0.992814838532359	8	0.175119564183333	1	0.00373835317521014	0.308848446416615
AL359878.1	0.95	1.00506992706221	2	0.185308114153314	2	0.0130585508212496	0.0565941147530775
GTPBP4	0.95	0.989812693257521	10	0.16410101504193	8	0.00742185865755157	0.151229735395826
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.95	0.760018172601771	30	0.141412002650038	15	0.246946029744629	8.31376623559175e-19
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.95	0.877019508115597	24	0.118528785624929	25	0.122944796889937	1.71477672519811e-09
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.95	0.991736057827878	13	0.138597981315728	15	0.00746823689562633	0.149953612328076
AKR1C1	0.95	0.985110820024669	8	0.192467306420339	2	0.0123658086839666	0.0636174256720478
AKR1C2	0.95	0.849153362022722	25	0.148772296355907	6	0.155422855214431	8.2416233690461e-12
AKR1C3	0.95	0.978716187789036	16	0.130609542161198	24	0.0201417889437279	0.0176951326161989
AKR1CL1	NA	NA	NA	NA	0	NA	NA
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	0.95	1.00671494699401	2	0.228965506299881	1	0.0187802392953295	0.0220461472669936
TUBAL3	0.95	1.0108749238892	2	0.205549614298059	1	0.0370964751030903	0.00122493877596621
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	0.95	0.990852038488776	10	0.141072014949845	15	0.00754844499725123	0.147775129348365
CALML3	0.95	1.01028661501026	2	0.188042147371562	1	0.0200390756562974	0.0179902332435177
ASB13	0.95	0.968751154628523	11	0.174620393259486	4	0.0310182286910422	0.00316048237389701
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.95	0.975964008900812	10	0.196893022306028	1	0.0222315484903275	0.0126571276950752
ANKRD16	0.95	1.00312281282517	2	0.204563816477965	1	0.00969184956448966	0.100797771150376
FBXO18	0.95	0.951124971930597	14	0.173903410138031	5	0.0491576122875268	0.00018897468949882
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
