gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.5	0.987084208459986	13	0.256001802339588	5	0.00951988021117873	0.100206283362271
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	0.5	1.00072063999968	9	0.337305173231256	5	0.000529897027988266	0.698787934244295
AL359878.1	0.5	0.901116893393388	19	0.253183582842676	24	0.104153817148738	2.48663793309433e-08
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	0.5	0.984252722553051	11	0.289860018303009	11	0.0129117198827359	0.0553561121191243
ADARB2	0.5	0.81761505611912	31	0.228297848146782	25	0.185855374256379	2.50558052679648e-14
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.5	0.842001909327542	27	0.227447823084949	36	0.160372717032221	2.10717272151309e-12
KLF6	0.5	1.00401912608482	7	0.341194653345922	6	0.00040246555170588	0.73594853522771
AKR1E2	0.5	0.954880068149625	19	0.233167174001211	46	0.0419098271126824	0.000505606058626988
AKR1C1	0.5	0.959093312900711	13	0.290690193097593	15	0.043234752052728	0.000410053798401845
AKR1C2	0.5	0.895470983763697	24	0.258407861364859	21	0.104687324275976	2.28013407161412e-08
AKR1C3	0.5	0.935693718320638	19	0.23174579019054	27	0.0622828671732676	2.02364384659906e-05
AKR1CL1	0.5	0.995810821050466	9	0.32542682169732	7	0.00245554341915288	0.404622595569501
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.5	0.95598460669047	17	0.235481298350259	28	0.040661763183391	0.000615962253883808
NET1	0.5	0.929901350598183	20	0.2453804194453	26	0.0669094549241799	9.72743406909791e-06
CALML5	0.5	1.01497156745889	2	0.383934630314952	1	0.050924607837628	0.000121737727959021
CALML3	0.5	0.980326478136848	11	0.312021488227282	7	0.0165231576857981	0.0300434476209501
ASB13	0.5	0.995975723202193	9	0.319791741163583	9	0.0030302666935225	0.354480855431552
FAM208B	0.5	0.986169652863691	12	0.244673752123899	25	0.0130835371461041	0.053748134871026
GDI2	0.5	0.852064878412981	35	0.16781473000688	69	0.144960226681926	2.90091380825873e-11
ANKRD16	0.5	0.964873932404299	11	0.369585128286911	2	0.0461042884597021	0.000260584617134705
FBXO18	NA	NA	NA	NA	0	NA	NA
IL15RA	0.5	0.935019958942688	21	0.232400416532245	39	0.0620372653544143	2.10381312672451e-05
IL2RA	0.5	0.998192679207017	6	0.326048860322361	6	0.000282646806229048	0.777488393837415
RBM17	0.5	0.993630557929907	5	0.362346101607393	1	0.00309239694127327	0.349586520374532
PFKFB3	NA	NA	NA	NA	0	NA	NA
AL137145.1	0.5	0.961850903861854	17	0.2211303269387	43	0.0353306304226608	0.0014339962980335
DKFZP667F0711	0.5	0.922082998634583	24	0.175007976916764	66	0.0759992959569396	2.29617279331716e-06
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	0.5	0.996823161062108	6	0.339308244123417	5	0.00103509980815388	0.588579803257706
ITIH5	0.5	0.963135176330895	11	0.372999431757101	4	0.0452245744921357	0.000299429124638962
ITIH2	0.5	1.00565298992053	3	0.394470833677698	5	0.0123263876936459	0.0612261199752819
KIN	0.5	0.952545334420788	16	0.287355370575683	11	0.04550045401716	0.0002866608531868
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	NA	NA	NA	NA	0	NA	NA
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	0.5	0.993702247360884	8	0.348320592594793	3	0.00305297239777387	0.352681462429698
ECHDC3	0.5	0.640578055266802	43	0.128884180210702	77	0.362053095341512	1.86484878967096e-29
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	0.5	1.00671949671169	4	0.372637114718345	6	0.00581104594256807	0.199447872520675
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	0.5	0.95350096364441	20	0.243966010736156	30	0.0432473581638805	0.000409237576339433
NUDT5	0.5	1.00236553857565	3	0.388233722908135	2	0.00388610061134971	0.294273907074218
CDC123	0.5	0.960032569029371	20	0.228763579050941	31	0.036672102409546	0.00115894372794367
CAMK1D	0.5	0.993824613956963	11	0.241458173665859	35	0.00913679623316859	0.107335737353529
CCDC3	0.5	0.965226997574659	14	0.272313513451146	22	0.0314455378702486	0.0026615301549311
OPTN	0.5	0.990407098881944	8	0.335409576032458	10	0.00614437800750515	0.186993723529396
MCM10	NA	NA	NA	NA	0	NA	NA
UCMA	NA	NA	NA	NA	0	NA	NA
PHYH	0.5	0.996692946255743	7	0.354444778966342	6	0.0016655824891999	0.492564141074296
AL138764.1	NA	NA	NA	NA	0	NA	NA
SEPHS1	0.5	1.00163618230397	9	0.32815418919181	7	0.000218241569970876	0.803891112371034
BEND7	0.5	0.99220414388243	6	0.35135578995735	4	0.0043519974864972	0.266994162625827
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	0.5	0.952521295527093	17	0.275306731284611	27	0.0447626196080636	0.000322097672049935
FRMD4A	0.5	1.00543161327495	2	0.391891545985069	2	0.0153173490835773	0.0367782596050881
