gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.5	0.964777334707819	14	0.331325869486332	7	0.0359305033775412	0.000913119135152572
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.5	1.0083649339143	2	0.334123401396723	4	0.0201881588292824	0.0133009107206654
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	0.5	0.991494397850177	9	0.303915323237843	7	0.00528830199062422	0.206847464850211
AL359878.1	0.5	0.983681450786125	12	0.261273034668732	11	0.0134172825329043	0.0439313188427554
GTPBP4	0.5	0.958989916725926	15	0.264629470629226	17	0.040107578379141	0.000452770892269948
IDI2	0.5	0.99381052293366	13	0.232417442075852	22	0.0093714869807472	0.0925518861272242
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	0.5	0.995386942500548	7	0.326920432024401	9	0.00158789299974693	0.48953787000681
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	0.5	0.915561475111428	23	0.215154978904929	50	0.0828736478696813	3.42017199200691e-07
PITRM1	0.5	0.833481325551528	28	0.174823769763346	67	0.168049832684399	1.04086388826243e-13
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.5	0.910168839877814	26	0.203069276823982	43	0.0868576283813875	1.73774523393727e-07
AKR1C1	0.5	0.838579999164774	24	0.307011803581723	10	0.175456033216684	2.6539777735272e-14
AKR1C2	0.5	0.820773919604216	25	0.300818673951985	16	0.191810371850535	1.24670524370323e-15
AKR1C3	0.5	0.997439819925892	9	0.298407076023327	14	0.00321572467033753	0.325208447613176
AKR1CL1	0.5	0.996784674401477	5	0.349367544539867	6	0.000629183822334714	0.663642098571446
AKR1C4	0.5	0.995219744596194	5	0.335290213669262	7	0.00154665460493671	0.495236056925611
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.5	0.955652847169176	14	0.280541533474251	14	0.042550256391239	0.000300632091537755
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	0.5	0.964464110146734	16	0.294811983748288	13	0.0333201679668189	0.00141711737353126
CALML3	0.5	0.969966397976025	16	0.260093431899815	21	0.0272826697935301	0.00393753261055422
ASB13	0.5	1.00844726406225	7	0.295330152742125	17	7.76173373627197e-06	0.961481087795233
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.5	0.963909453826216	11	0.361636114795141	3	0.0424560920263099	0.000305413389511184
ANKRD16	0.5	0.928310513989146	20	0.265620739966531	27	0.0697194792228127	3.15960068667264e-06
FBXO18	0.5	0.923369128849132	28	0.180792415686659	54	0.0749209295058081	1.31438928088354e-06
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	NA	NA	NA	NA	0	NA	NA
AL137145.1	0.5	0.999975680747041	8	0.304110936542458	12	0.000380700962345395	0.735164192648803
DKFZP667F0711	0.5	0.913794151109124	23	0.167975579822289	69	0.0836168641706156	3.01475582451117e-07
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	0.5	0.990467581625208	8	0.352352976715268	2	0.00822526308332565	0.115161661222465
ITIH5	NA	NA	NA	NA	0	NA	NA
ITIH2	0.5	0.817337062570947	33	0.198205718977754	46	0.182255068197218	7.4943528433902e-15
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	NA	NA	NA	NA	0	NA	NA
GATA3	0.5	0.959448957296416	17	0.219171291265982	43	0.0377388813199181	0.000673807076758543
CELF2	0.5	0.979609693030968	13	0.290490232543258	9	0.017534384068539	0.0211323418538592
USP6NL	0.5	0.983400384597899	11	0.29007006268034	16	0.013817141796371	0.0408791704814291
ECHDC3	0.5	0.606304916737191	47	0.112810817758444	93	0.396057160118858	7.96400641235426e-35
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	0.5	1.00194877805492	11	0.255432724749605	25	0.00367602960123118	0.292803836931964
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	0.5	0.993112455199511	16	0.220602470550901	34	0.00968378012384916	0.0872623406794978
NUDT5	0.5	0.956415303851728	14	0.282518317943284	18	0.0433388602666455	0.000263422777701682
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	0.5	0.997540979506441	7	0.369266437709733	2	0.000728992754545731	0.639694042113666
CCDC3	0.5	0.916810819919824	18	0.232658899159189	27	0.0828349983983218	3.44268060193947e-07
OPTN	0.5	0.997608914132515	12	0.263403477266845	17	0.00389844060613261	0.278627326266209
MCM10	NA	NA	NA	NA	0	NA	NA
UCMA	0.5	1.00378470978902	5	0.365957719725132	1	0.00272734541412446	0.364978970265112
PHYH	0.5	0.945220481464017	21	0.240317877001774	27	0.0537570985718554	4.60399257524548e-05
AL138764.1	NA	NA	NA	NA	0	NA	NA
SEPHS1	NA	NA	NA	NA	0	NA	NA
BEND7	0.5	0.994584137533148	18	0.192329431579796	44	0.0161726931665819	0.0268622970075931
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	0.5	0.886552852865918	25	0.255451863617165	26	0.113761669457854	1.69872485751089e-09
FRMD4A	0.5	0.981998924012464	10	0.33158620612714	8	0.0153299689912917	0.0311923147384319
FAM107B	0.5	0.976465738885415	16	0.258447718536093	26	0.020675329986844	0.012223977785173
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	0.5	0.988801403913761	17	0.203547545857555	45	0.0155505718855061	0.0299932650819425
MEIG1	0.5	0.998933332083815	2	0.393217368371965	1	0.00121338697791	0.545827821289759
OLAH	NA	NA	NA	NA	0	NA	NA
ACBD7	0.5	0.897292713260439	19	0.337468431025137	5	0.115633613425088	1.22618656216104e-09
C10orf111	NA	NA	NA	NA	0	NA	NA
RPP38	NA	NA	NA	NA	0	NA	NA
NMT2	0.5	0.918401581143588	40	0.107172758163152	117	0.0947926534428956	4.48477375663942e-08
FAM171A1	0.5	1.00406949524992	7	0.32100253536052	5	3.48785271759831e-06	0.974173462284896
ITGA8	0.5	1.00025090781587	6	0.289384263035334	7	1.52106565138014e-05	0.946097676779216
FAM188A	NA	NA	NA	NA	0	NA	NA
PTER	0.5	0.764945587986783	33	0.195500863510907	35	0.239454814090559	1.19552975112588e-19
C1QL3	0.5	0.483827625066753	48	0.16302789055007	27	0.52163342962941	4.03935895649737e-50
RSU1	0.5	0.729510801482694	40	0.174316422008391	38	0.272114330635907	1.51940616659175e-22
CUBN	0.5	0.920749286526397	17	0.343095370120029	10	0.0882071650660169	1.38097753705249e-07
TRDMT1	0.5	0.952718723242731	20	0.251628164144275	16	0.04413512678182	0.000230529647097685
VIM	0.5	0.996924504004421	6	0.316282015944801	1	0.000379185350938015	0.735672221203761
ST8SIA6	NA	NA	NA	NA	0	NA	NA
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	NA	NA	NA	NA	0	NA	NA
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1L1	0.5	0.883780589714783	25	0.243935542428787	16	0.12021464575165	5.5092219651153e-10
TMEM236	0.5	1.00152154970585	6	0.318512799540485	6	5.5485351399748e-05	0.897256999367754
MRC1	0.5	0.769212019806594	37	0.165904301782033	34	0.23128277751879	6.07377503180815e-19
SLC39A12	NA	NA	NA	NA	0	NA	NA
