gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZMYND11	0.5	1.00376655257914	12	0.203686629649632	14	0.00103763337289445	0.554483952545992
DIP2C	0.5	0.984545703575128	17	0.205733532187049	23	0.015510389472357	0.0218189905145791
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
GTPBP4	0.5	0.960432328764939	22	0.177195962417419	46	0.0405679642071791	0.000189158126900911
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.5	0.439320931431598	48	0.170420283633893	20	0.56980147513094	1.07694048586648e-63
PFKP	0.5	0.941126957169799	24	0.182870136089903	57	0.0576592261834913	7.80791350605162e-06
PITRM1	0.5	0.997216209089446	8	0.294885616838078	8	0.00136056974372792	0.498492637973042
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	NA	NA	NA	NA	0	NA	NA
AKR1C1	0.5	0.839402577149148	29	0.237977400494236	15	0.16398859654798	8.2575005928096e-15
AKR1C2	0.5	1.00663160811782	17	0.205018784625435	37	0.00723518615447742	0.118013002628942
AKR1C3	0.5	0.993143057568217	13	0.218261716609614	30	0.00738900471394086	0.114162202550625
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	0.5	0.995254524141672	10	0.321404834484451	16	0.00516880088390164	0.186656148107639
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	0.5	0.996822608194859	8	0.297655066074055	6	0.00136204431916967	0.498259830461974
ASB13	0.5	0.988098688211033	7	0.375500526193338	1	0.011868043055394	0.045030572967642
FAM208B	0.5	0.999206399027331	12	0.226439036445565	28	0.00438669949936974	0.223872495142909
GDI2	0.5	0.980908274396997	15	0.214504016028464	24	0.0176990576192319	0.0142323775187576
ANKRD16	0.5	1.00078104138994	4	0.36135690252665	1	0.00088281051310667	0.585644819084363
FBXO18	0.5	0.999576535549039	8	0.30779208621161	4	0.000214295913072423	0.788277023055738
IL15RA	0.5	0.95683596945747	16	0.236223331591581	27	0.0405556686758641	0.000189592575877988
IL2RA	0.5	0.98295512137998	12	0.273836231864288	12	0.0141798153740738	0.0283661611466271
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.5	0.981519793966708	9	0.30363322976929	5	0.0179633102862413	0.0135210618688542
AL137145.1	NA	NA	NA	NA	0	NA	NA
DKFZP667F0711	0.5	1.00781963783736	5	0.37045116266024	2	0.00487361579118212	0.199779743107439
PRKCQ	0.5	1.0006031004813	5	0.326881742250744	2	0.000457087973707574	0.69488727016881
SFMBT2	0.5	0.96074800620741	16	0.274364450865276	11	0.0388372274560463	0.00026128381262304
ITIH5	0.5	1.00365248598671	3	0.362993426199214	2	0.00688205461651531	0.12740668359843
ITIH2	NA	NA	NA	NA	0	NA	NA
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	NA	NA	NA	NA	0	NA	NA
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	0.5	0.975054900324056	14	0.271908054190094	15	0.0220620409301182	0.00614588528567096
PROSER2	0.5	0.98812981966655	8	0.33653568739523	3	0.00999721560149666	0.0659520464177143
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	0.5	1.00254514645297	9	0.258763245232865	19	0.000853890292587501	0.591854657920809
SEC61A2	0.5	1.0046812305064	8	0.264794407849604	15	0.000217530061677558	0.786723497203663
NUDT5	0.5	1.00091669520995	11	0.237305480586866	29	0.00436561737988073	0.224991242838225
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	0.5	0.955284871821623	15	0.303856835702165	11	0.0456622436433254	7.31598298407374e-05
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	NA	NA	NA	NA	0	NA	NA
MCM10	0.5	0.980827774165881	11	0.260249378300927	20	0.0166575652302221	0.0174305172029607
PHYH	0.5	1.00756776946365	11	0.228842038450308	26	0.00204251805141728	0.406841692660985
SEPHS1	0.5	0.946846108114157	20	0.180189343057993	63	0.052654737262997	1.98671375852655e-05
BEND7	NA	NA	NA	NA	0	NA	NA
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	0.5	0.981283542108312	10	0.299702365665609	4	0.0184077086133999	0.0124057705452888
FRMD4A	0.5	0.99095498487236	12	0.260604441877956	14	0.00744643089857346	0.112760120632828
FAM107B	NA	NA	NA	NA	0	NA	NA
CDNF	0.5	0.999162131698357	8	0.325286023812599	2	0.000327466443588037	0.739904463316897
HSPA14	0.5	0.997605132974818	9	0.2634721499648	6	0.00104195066833784	0.553660832182746
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	NA	NA	NA	NA	0	NA	NA
MEIG1	0.5	0.977045414882468	13	0.217530857297088	36	0.0201489701154372	0.0088671483134827
OLAH	NA	NA	NA	NA	0	NA	NA
ACBD7	0.5	1.00306951570567	6	0.335926459118809	7	0.000217268166483659	0.786848835917225
C10orf111	NA	NA	NA	NA	0	NA	NA
RPP38	0.5	0.997311274349603	6	0.304717241044751	3	0.000810825453667704	0.601357207228274
NMT2	NA	NA	NA	NA	0	NA	NA
FAM171A1	0.5	0.991369874615925	8	0.346979090318625	6	0.005704360357475	0.165304701179862
ITGA8	0.5	0.990810549345507	9	0.283310112428173	6	0.00627349858076826	0.14560640532688
FAM188A	0.5	0.989199807019547	9	0.320732204322984	7	0.0080688306803678	0.0987151013095335
PTER	NA	NA	NA	NA	0	NA	NA
C1QL3	NA	NA	NA	NA	0	NA	NA
RSU1	NA	NA	NA	NA	0	NA	NA
CUBN	0.5	0.97897208338374	16	0.223163546972338	23	0.0191293990526688	0.0107909051709027
TRDMT1	0.5	0.979108963971457	11	0.251597718805451	13	0.0181523954745386	0.013034495513148
VIM	0.5	1.00583724470486	5	0.320593475587165	3	0.0039341791787241	0.249435181772317
ST8SIA6	NA	NA	NA	NA	0	NA	NA
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	0.5	0.966733105708682	14	0.281580392453008	17	0.0308221829252542	0.00117140084510857
MRC1L1	0.5	1.00745848755666	9	0.315657342543212	9	2.28789532372167e-05	0.930080805071426
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1	0.5	0.988810041635494	16	0.212488538183549	33	0.014992384116433	0.0241594043601602
SLC39A12	0.5	1.00653688531452	3	0.323599184560465	4	0.0114027881871245	0.0494770927311375
CACNB2	0.5	0.972272093893029	14	0.247220703389341	25	0.0248892906412264	0.00358821229745519
NSUN6	0.5	0.986631241373113	11	0.280352310558547	9	0.010453840955967	0.0600413521830915
ARL5B	0.5	0.974469784317754	19	0.221368099814669	21	0.0230225769924837	0.00511676595814611
C10orf112	NA	NA	NA	NA	0	NA	NA
PLXDC2	0.5	0.946031592277608	20	0.176725143634146	55	0.0515672678392542	2.43337258131213e-05
NEBL	0.5	0.781146009010541	30	0.260917446136164	13	0.226615678327152	1.41419366288259e-20
CASC10	NA	NA	NA	NA	0	NA	NA
SKIDA1	0.5	0.999575736073193	6	0.320851519877754	2	0.000248776760588986	0.772312935713725
MLLT10	NA	NA	NA	NA	0	NA	NA
DNAJC1	NA	NA	NA	NA	0	NA	NA
COMMD3	NA	NA	NA	NA	0	NA	NA
BMI1	NA	NA	NA	NA	0	NA	NA
SPAG6	0.5	1.00343811689028	7	0.268489477768484	5	0.00042538753870169	0.705146260091139
PIP4K2A	NA	NA	NA	NA	0	NA	NA
ARMC3	0.5	0.992490583123102	19	0.158843509264439	45	0.015861536727064	0.0203664679299279
MSRB2	0.5	1.00429239200607	5	0.306397808784059	4	0.000748425812573266	0.615712449753632
PTF1A	NA	NA	NA	NA	0	NA	NA
C10orf115	NA	NA	NA	NA	0	NA	NA
C10orf67	NA	NA	NA	NA	0	NA	NA
OTUD1	0.5	0.999468933442368	10	0.261556146484222	8	0.00194741409054337	0.417995303308967
KIAA1217	0.5	1.00089246401241	9	0.292625912900702	10	0.000926099143446815	0.576591708087102
ARHGAP21	NA	NA	NA	NA	0	NA	NA
PRTFDC1	NA	NA	NA	NA	0	NA	NA
ENKUR	NA	NA	NA	NA	0	NA	NA
THNSL1	NA	NA	NA	NA	0	NA	NA
GPR158	0.5	0.974745905070362	13	0.226102677077094	23	0.0224357973149348	0.00572255915530517
MYO3A	NA	NA	NA	NA	0	NA	NA
GAD2	NA	NA	NA	NA	0	NA	NA
APBB1IP	0.5	0.959134198277583	17	0.252024622265136	21	0.0391429059281623	0.000246790438518346
PDSS1	0.5	0.899469560115987	23	0.237627474619422	20	0.106740329692956	7.13269900968222e-10
ABI1	NA	NA	NA	NA	0	NA	NA
ANKRD26	0.5	0.998185147319867	7	0.301313337583435	3	0.000288481624100015	0.755352313322838
YME1L1	NA	NA	NA	NA	0	NA	NA
MASTL	0.5	0.929074910830736	18	0.211953680573925	20	0.0706073751890644	6.90978863444032e-07
ACBD5	0.5	0.993096352713692	8	0.308356415726543	2	0.00396653442288292	0.247493864723086
PTCHD3	0.5	1.01023088754462	16	0.191549071218235	23	0.00173689994962476	0.444368559034614
RAB18	0.5	0.98906780684866	9	0.280661293919713	3	0.00899498847171425	0.0812101170198738
MKX	NA	NA	NA	NA	0	NA	NA
ARMC4	NA	NA	NA	NA	0	NA	NA
MPP7	0.5	1.00128685477964	7	0.289401893156573	7	4.34366627275058e-05	0.90377037098694
WAC	0.5	0.958687091351841	16	0.247857358134854	24	0.0388480715852002	0.000260755342412816
BAMBI	0.5	0.839847322976912	32	0.183668528300869	41	0.158863417478408	2.34834397709687e-14
LYZL1	NA	NA	NA	NA	0	NA	NA
SVIL	0.5	0.992505684005592	8	0.266837349373584	10	0.00484926292262628	0.200909713367894
KIAA1462	0.5	1.00248165945731	6	0.317854185164053	5	5.98731979154615e-05	0.88712463561646
MTPAP	NA	NA	NA	NA	0	NA	NA
MAP3K8	NA	NA	NA	NA	0	NA	NA
LYZL2	0.5	0.98244704951507	9	0.253093427203245	8	0.015246237929188	0.0229817232631828
ZNF438	0.5	0.996354453896014	8	0.304681483400524	4	0.00140650128145321	0.491325838045684
ZEB1	0.5	1.00309568326841	6	0.312808494958108	6	0.000615269375448756	0.649048286329891
ARHGAP12	0.5	0.963042592866783	22	0.203979541333418	38	0.0346845701698779	0.000567814969893186
KIF5B	NA	NA	NA	NA	0	NA	NA
EPC1	NA	NA	NA	NA	0	NA	NA
CCDC7	0.5	0.98950498397652	10	0.261734654708518	8	0.00761978283946222	0.108640909902173
C10orf68	0.5	0.995761096338375	8	0.290193483070275	7	0.0017607396330054	0.441256796096843
ITGB1	NA	NA	NA	NA	0	NA	NA
NRP1	0.5	0.993057335520505	10	0.25952700161	13	0.00499400263875601	0.194301766344583
PARD3	NA	NA	NA	NA	0	NA	NA
CUL2	NA	NA	NA	NA	0	NA	NA
CREM	NA	NA	NA	NA	0	NA	NA
CCNY	0.5	0.966872223236076	16	0.273397591312087	16	0.0312631208111066	0.00107829899248163
FZD8	0.5	0.988874088567126	14	0.257561722974118	14	0.0103581410266163	0.061231876894649
NAMPTL	NA	NA	NA	NA	0	NA	NA
ANKRD30A	NA	NA	NA	NA	0	NA	NA
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	NA	NA	NA	NA	0	NA	NA
ZNF33A	NA	NA	NA	NA	0	NA	NA
ZNF37A	NA	NA	NA	NA	0	NA	NA
AL133216.1	NA	NA	NA	NA	0	NA	NA
ZNF33B	NA	NA	NA	NA	0	NA	NA
BMS1	NA	NA	NA	NA	0	NA	NA
RET	NA	NA	NA	NA	0	NA	NA
CSGALNACT2	0.5	1.00329088872198	13	0.193763049882252	30	0.00520513255771844	0.185111145357898
RASGEF1A	NA	NA	NA	NA	0	NA	NA
FXYD4	NA	NA	NA	NA	0	NA	NA
HNRNPF	NA	NA	NA	NA	0	NA	NA
ZNF487	0.5	1.00228307768324	19	0.207480917939097	27	0.00539471761754939	0.177284715721931
ZNF239	NA	NA	NA	NA	0	NA	NA
ZNF485	NA	NA	NA	NA	0	NA	NA
ZNF32	NA	NA	NA	NA	0	NA	NA
CXCL12	0.5	0.998398060977174	13	0.24769572750218	20	0.00363517394557775	0.268290476014147
TMEM72	NA	NA	NA	NA	0	NA	NA
RASSF4	0.5	0.994712629519039	11	0.24588953720347	15	0.00488189690239909	0.199397196621529
C10orf10	0.5	0.972844971544537	16	0.201960868849149	31	0.0249328528042622	0.00355868490595339
C10orf25	NA	NA	NA	NA	0	NA	NA
ZNF22	0.5	0.984163709474934	16	0.196458577721806	14	0.0136213661803302	0.0316915283255223
ALOX5	0.5	0.998745141572354	7	0.275282605256665	3	0.000162571745269998	0.815061466378085
MARCH8	NA	NA	NA	NA	0	NA	NA
ZFAND4	0.5	0.990095892343681	9	0.279331793425349	6	0.00726211023787708	0.117328779564882
FAM21C	NA	NA	NA	NA	0	NA	NA
AGAP4	NA	NA	NA	NA	0	NA	NA
SYT15	NA	NA	NA	NA	0	NA	NA
GPRIN2	0.5	1.00694222030149	8	0.244759359467758	4	0.0016953902960203	0.449868268421583
NPY4R	NA	NA	NA	NA	0	NA	NA
ANXA8L1	0.5	0.905635325959854	21	0.0888721147256587	38	0.095064898309885	6.7202868283483e-09
FAM25B	NA	NA	NA	NA	0	NA	NA
AGAP10	NA	NA	NA	NA	0	NA	NA
ANTXRL	0.5	0.903818555213303	25	0.22121914114682	10	0.0985017837160615	3.48044937354222e-09
ANXA8L2	0.5	0.912126876230243	35	0.12141937721661	46	0.0869495646864944	3.15493221358827e-08
AL603965.1	NA	NA	NA	NA	0	NA	NA
FAM21B	0.5	1.00137554545154	12	0.238980047074701	8	0.00128538072396683	0.510613637382499
AGAP9	0.5	1.00448983164527	4	0.308472058246811	2	0.00671253973434003	0.132207616325183
ANXA8	NA	NA	NA	NA	0	NA	NA
ZNF488	NA	NA	NA	NA	0	NA	NA
GDF10	NA	NA	NA	NA	0	NA	NA
FAM25C	NA	NA	NA	NA	0	NA	NA
FRMPD2	NA	NA	NA	NA	0	NA	NA
MAPK8	0.5	0.978419046918631	14	0.224527884624249	35	0.0191299397428085	0.0107897794253179
ARHGAP22	0.5	0.896678019885826	22	0.292241698921824	6	0.111699183526281	2.73208951779733e-10
WDFY4	NA	NA	NA	NA	0	NA	NA
LRRC18	0.5	0.996425403847968	6	0.315229640770654	7	0.000973380352283596	0.567015137493662
VSTM4	0.5	0.928795408405822	27	0.165152642357662	33	0.0685877331131137	1.00963609367832e-06
FAM170B	0.5	0.973179147063014	16	0.265173761167313	15	0.0240568876631343	0.00420259389224385
C10orf128	0.5	0.879177135791018	25	0.206589422863078	36	0.118985009063298	6.61794865491901e-11
C10orf71	NA	NA	NA	NA	0	NA	NA
ERCC6	0.5	0.996642340428098	11	0.221573502469214	18	0.00489599997278349	0.198747674928151
SLC18A3	NA	NA	NA	NA	0	NA	NA
OGDHL	0.5	1.00083968052432	8	0.303365668682421	6	8.11383157620253e-05	0.86875526402854
PARG	NA	NA	NA	NA	0	NA	NA
FAM21D	0.5	1.00239676500153	11	0.239950153820811	7	8.27594114208109e-05	0.867462605352705
AGAP8	NA	NA	NA	NA	0	NA	NA
TIMM23B	NA	NA	NA	NA	0	NA	NA
AGAP7	0.5	0.776708957635843	35	0.175325357337794	26	0.225805749129906	1.68990962070684e-20
MSMB	NA	NA	NA	NA	0	NA	NA
NCOA4	0.5	0.999306215078142	13	0.217680093002866	15	0.00294254150838135	0.319345207570168
TIMM23	NA	NA	NA	NA	0	NA	NA
AGAP6	NA	NA	NA	NA	0	NA	NA
FAM21A	0.5	0.925058565158751	20	0.255212875119002	7	0.0810943396826623	9.57164135650907e-08
SGMS1	NA	NA	NA	NA	0	NA	NA
AC069547.1	0.5	1.00045194823676	6	0.272828429937742	15	9.30683360482417e-06	0.955371922016836
ASAH2B	NA	NA	NA	NA	0	NA	NA
A1CF	NA	NA	NA	NA	0	NA	NA
PRKG1	0.5	1.00716212440353	7	0.271314355497936	10	0.000376565967859633	0.721837979653014
CSTF2T	0.5	0.999510029516636	13	0.214043452262067	38	0.00411965561732443	0.238552128986093
DKK1	NA	NA	NA	NA	0	NA	NA
MBL2	NA	NA	NA	NA	0	NA	NA
PCDH15	0.5	0.969343372185385	17	0.226098789083051	33	0.0279105410142534	0.00202636550321647
ZWINT	0.5	0.983277769737134	10	0.298850396820943	6	0.0144391104640659	0.0269471439710546
IPMK	0.5	0.99225187560851	15	0.201008673979722	49	0.00842006379710237	0.091638438310876
CISD1	0.5	0.865287814627436	33	0.179986919306327	52	0.132902570653583	4.29027448348991e-12
UBE2D1	NA	NA	NA	NA	0	NA	NA
TFAM	NA	NA	NA	NA	0	NA	NA
BICC1	NA	NA	NA	NA	0	NA	NA
PHYHIPL	0.5	0.999211692000158	6	0.254737082198373	8	2.57446124476936e-05	0.925843007115075
FAM13C	0.5	0.997739637829451	7	0.319231959363752	5	0.000613523997687786	0.649513187204597
SLC16A9	0.5	0.975861590813769	11	0.263476487508507	9	0.0220557447040682	0.00615328251154426
CCDC6	0.5	1.00013508393042	7	0.316922066125254	3	4.2013150716357e-06	0.970006745198465
ANK3	0.5	0.923070161515514	18	0.265142850484309	11	0.0855127155584068	4.14439933894297e-08
CDK1	0.5	1.0005406963551	4	0.335090783554834	9	0.000417780506550507	0.707672686034656
RHOBTB1	NA	NA	NA	NA	0	NA	NA
TMEM26	0.5	0.998619625100715	9	0.265501057622208	16	0.00156893001272796	0.467297072594995
C10orf107	0.5	0.876817286229034	24	0.254461841050104	19	0.132254498493845	4.87727070683307e-12
ARID5B	NA	NA	NA	NA	0	NA	NA
RTKN2	NA	NA	NA	NA	0	NA	NA
ZNF365	NA	NA	NA	NA	0	NA	NA
ADO	0.5	1.00976608908049	11	0.203025121551449	17	3.49445781427332e-06	0.972644918754189
EGR2	NA	NA	NA	NA	0	NA	NA
NRBF2	NA	NA	NA	NA	0	NA	NA
JMJD1C	0.5	0.995243040565437	11	0.258131157167452	19	0.00478250470079319	0.20404590642087
REEP3	0.5	0.952773573475136	22	0.18174923169493	29	0.0449478673258719	8.35806652644597e-05
CTNNA3	NA	NA	NA	NA	0	NA	NA
LRRTM3	0.5	0.980565457518648	20	0.146423451393219	72	0.0279222377115954	0.00202189976693933
DNAJC12	0.5	0.996942597852533	8	0.262384035338802	4	0.000851200209220104	0.592439132656058
SIRT1	0.5	0.954103643891118	20	0.23864802418866	24	0.0433966324447424	0.000111609960984381
HERC4	0.5	0.999555175286516	13	0.209574650395481	16	0.00233202012369568	0.375421063097735
MYPN	NA	NA	NA	NA	0	NA	NA
ATOH7	0.5	0.991152665404494	7	0.306350722056921	1	0.0072056113211435	0.1187696563169
