gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZMYND11	0.95	0.992436678510388	8	0.187783162371065	3	0.00429230584874501	0.255566303269114
DIP2C	0.95	0.944392247376319	18	0.112875107210716	25	0.0530015115012639	5.22490604184087e-05
PRR26	0.95	0.99488867489865	7	0.250402708532099	1	0.00278544790813405	0.359913083238531
LARP4B	0.95	0.98392244432364	15	0.100327265266691	34	0.017761290601226	0.0203076099300527
GTPBP4	0.95	0.984819535745072	11	0.138935746975302	16	0.0122775033229632	0.0540149664864226
IDI2	0.95	0.980610086170687	29	0.0565472370198911	85	0.0548729842858057	3.81925990768419e-05
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	0.95	1.00759743844458	11	0.122843481245054	22	0.000971281834477026	0.588933768666127
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.95	0.871092054270586	24	0.149192486942378	11	0.134179922286252	4.70445838641709e-11
KLF6	0.95	0.999324549997968	10	0.143529200745986	15	0.00278188368473052	0.360221048588445
AKR1E2	NA	NA	NA	NA	0	NA	NA
AKR1C1	0.95	1.00258103775657	7	0.163525532321717	8	1.69367981148906e-05	0.943126255118034
AKR1C2	0.95	0.998021629489407	7	0.169037950422912	5	0.00185211391393943	0.455440290382161
AKR1C3	0.95	1.00038257417932	5	0.19837684899071	3	9.10686560427646e-05	0.86860475586058
AKR1C4	0.95	0.988267216235044	6	0.197771751565299	1	0.011010453117287	0.0681510565038629
UCN3	0.95	0.997611383066609	8	0.171633732254499	3	0.00137128844224735	0.520776300914887
TUBAL3	0.95	0.940703493777906	21	0.108315257483823	31	0.0569622992323104	2.69141999792065e-05
NET1	0.95	0.976513595302636	15	0.11456071905548	25	0.0221926688950506	0.00940613224339713
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	0.95	0.986381266043741	11	0.128521083636857	17	0.0126605275697645	0.05037931266456
FAM208B	0.95	0.970561864888475	12	0.159872549376375	10	0.026428625099174	0.00455369522061779
GDI2	0.95	1.00138641025242	3	0.197568581467463	1	0.00141832607127252	0.513706329603671
ANKRD16	0.95	1.00611980384067	8	0.161759007367369	11	0.000515205695886472	0.693934102028132
FBXO18	0.95	0.965248058705518	18	0.0912733327242887	53	0.0397849566589094	0.000477949110122577
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.95	0.986129218630644	9	0.152769700325502	7	0.010622280116727	0.0732307151175959
AL137145.1	NA	NA	NA	NA	0	NA	NA
DKFZP667F0711	0.95	0.991075904900709	17	0.0863771649489994	62	0.0223558000753482	0.00914555655819699
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	0.95	0.989812973341949	10	0.15861166409859	11	0.00775795602095081	0.126060295038237
ITIH2	0.95	0.944188696196845	14	0.192439495776962	8	0.0598699028948848	1.65318080835124e-05
KIN	0.95	0.998474244317402	6	0.166579718531002	2	0.000119119686881739	0.849933979536903
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	NA	NA	NA	NA	0	NA	NA
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	0.95	0.989071012995414	13	0.142030029740926	12	0.0122470250577773	0.0543158956399759
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	NA	NA	NA	NA	0	NA	NA
PROSER2	0.95	1.00511795476715	5	0.18698982407898	4	0.00361532292957782	0.296831494496236
UPF2	0.95	1.00084150237335	8	0.146367317326975	12	0.00124882248577911	0.540018076317618
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	0.95	0.969887461979111	17	0.113291567897061	23	0.0306720960471817	0.00221611448234378
NUDT5	0.95	0.990233034633735	7	0.192759347133288	2	0.00672835120985628	0.154351892772735
CDC123	0.95	0.950807997317206	16	0.158913461845442	12	0.0470199860977255	0.000142213072571344
CAMK1D	NA	NA	NA	NA	0	NA	NA
CCDC3	0.95	0.96364703562356	14	0.128201941713003	17	0.0332731078466849	0.00142840556452988
OPTN	0.95	1.00149339406544	4	0.200499139353762	3	0.000415218772072879	0.72388641663009
MCM10	0.95	1.0016564000971	4	0.192180338023228	3	0.000905229386707367	0.601896479670418
PHYH	0.95	1.00234471054381	18	0.103231594500349	49	0.0135989150240121	0.0425163930417234
SEPHS1	0.95	0.939551064803582	17	0.13973105631048	16	0.0599498234078434	1.6311726033783e-05
BEND7	NA	NA	NA	NA	0	NA	NA
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	0.95	0.99920397954497	4	0.191417717497566	2	4.69905574111543e-06	0.970024515637705
FRMD4A	0.95	1.00520360494516	14	0.116001008827374	44	0.00896985298625227	0.0998705408952076
FAM107B	NA	NA	NA	NA	0	NA	NA
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	0.95	0.976818415270023	15	0.141999931664491	18	0.0206050978300503	0.0123735611704006
