gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.95	0.993655228305692	16	0.146393245157191	19	0.0103516861834294	0.162471757678175
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	0.95	0.99095210051604	13	0.144671854503904	16	0.0133002417345056	0.113086867141263
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	0.95	0.970953671872813	10	0.203521796915319	5	0.025123785157314	0.028944030222962
ADARB2	0.95	1.00913002584823	6	0.21857549012022	4	0.000122317828044405	0.879623418727848
PFKP	0.95	1.00564564389629	7	0.215863253968927	4	0.000131202787315549	0.875362306760029
PITRM1	NA	NA	NA	NA	0	NA	NA
KLF6	0.95	0.983860947782045	9	0.196236463460459	7	0.0109895687578094	0.150028359953509
AKR1E2	0.95	1.0140547985814	4	0.220775773823474	3	0.0163872026129951	0.0783848334945855
AKR1C1	0.95	0.991800537062747	6	0.240595197581683	1	0.00312954355520076	0.44330522987147
AKR1C2	0.95	0.987211874205635	16	0.136531559203282	28	0.0208943535152336	0.0466149675331645
AKR1C3	0.95	0.996936037363686	8	0.191133759435067	11	0.00175180446851716	0.566394484077077
AKR1C4	0.95	0.972636364513427	10	0.173642869971677	4	0.0232246286453985	0.0358122904444848
UCN3	0.95	0.970572411083463	21	0.10863693222602	47	0.0386668842593381	0.00654410139542649
TUBAL3	0.95	0.901583011590996	17	0.159699996243353	16	0.0939815594982497	1.69379134759628e-05
NET1	0.95	0.985341464675971	8	0.214833702164314	1	0.00961229600839157	0.17838425519832
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	NA	NA	NA	NA	0	NA	NA
FAM208B	0.95	1.0016724704111	8	0.196590227682467	8	0.00116458734320252	0.640194249532674
GDI2	0.95	0.985488180151107	8	0.202552166023811	3	0.00933699478392013	0.184759188407338
ANKRD16	0.95	1.00228288815528	5	0.220725832974871	2	0.000839069945727688	0.691568850929124
FBXO18	NA	NA	NA	NA	0	NA	NA
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	0.95	0.96745828434413	13	0.147287985125643	25	0.028606975136301	0.0196572614715343
PFKFB3	0.95	0.966096020893192	9	0.201280615588486	5	0.0314016968171911	0.0144500837638301
AL137145.1	NA	NA	NA	NA	0	NA	NA
DKFZP667F0711	NA	NA	NA	NA	0	NA	NA
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	NA	NA	NA	NA	0	NA	NA
ITIH2	NA	NA	NA	NA	0	NA	NA
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	0.95	0.995259749646807	15	0.137337425843323	27	0.0138538730703997	0.105805490713639
TAF3	0.95	0.943234626821743	12	0.167865377893201	16	0.0531346619217833	0.00137624451799098
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	0.95	0.966224492148661	12	0.178174772215005	9	0.0286638058784247	0.0195342074723505
ECHDC3	0.95	0.905854730849092	21	0.136974373071573	27	0.0893769845181755	2.79063715286262e-05
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	0.95	1.00554579607218	6	0.205919089836383	3	0.00107784349333614	0.652946557260013
SEC61A2	NA	NA	NA	NA	0	NA	NA
NUDT5	0.95	1.02149722218545	4	0.253800243802313	1	0.0395289009988587	0.00596042042499278
CDC123	0.95	0.993748857916963	8	0.184514203901203	8	0.00558456850134607	0.305496404283476
CAMK1D	0.95	0.978276673184637	14	0.167765831333417	18	0.0216088999176137	0.0429817370794391
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	0.95	0.97567846791508	16	0.125525011172766	33	0.0260854854375852	0.0260002951440498
MCM10	NA	NA	NA	NA	0	NA	NA
PHYH	NA	NA	NA	NA	0	NA	NA
SEPHS1	0.95	0.992834838044073	8	0.211439472373392	3	0.00523377506326057	0.321234285454861
BEND7	NA	NA	NA	NA	0	NA	NA
PRPF18	0.95	1.00089528470334	4	0.232844318856124	1	8.63469113472162e-05	0.898748005308778
RP11-295P9.3	NA	NA	NA	NA	0	NA	NA
FRMD4A	0.95	1.00503870052513	27	0.093970798960791	74	0.0349408019538204	0.00981223653530725
FAM107B	NA	NA	NA	NA	0	NA	NA
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	0.95	0.989764791177967	10	0.188009602752767	8	0.00793448170053628	0.221649951481361
SUV39H2	0.95	0.989847688734884	8	0.188526990018696	6	0.00540880194190438	0.31325361116934
DCLRE1C	NA	NA	NA	NA	0	NA	NA
MEIG1	0.95	1.01278139742627	4	0.230559400405179	2	0.0131350077249716	0.115364757974881
OLAH	NA	NA	NA	NA	0	NA	NA
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	0.95	0.973978015449902	8	0.218832288326692	2	0.0303365563935513	0.0162443589409326
RPP38	NA	NA	NA	NA	0	NA	NA
NMT2	0.95	0.980201254851915	10	0.173711773986842	6	0.01463543677396	0.0963802733188644
FAM171A1	NA	NA	NA	NA	0	NA	NA
ITGA8	NA	NA	NA	NA	0	NA	NA
FAM188A	0.95	0.985871712846127	11	0.174990340489509	15	0.009893962746582	0.172121632771874
PTER	NA	NA	NA	NA	0	NA	NA
C1QL3	0.95	0.888106855278955	19	0.193124511646172	6	0.116018416609713	1.51959089655268e-06
RSU1	NA	NA	NA	NA	0	NA	NA
CUBN	0.95	1.01105806936316	5	0.229973808829828	4	0.00946095922127982	0.181856758993998
TRDMT1	NA	NA	NA	NA	0	NA	NA
VIM	0.95	0.997573378607979	9	0.19700801837986	8	0.00222300974269168	0.518297403314337
