gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	NA	NA	NA	NA	0	NA	NA
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	0.95	0.989844375579462	13	0.111882163990261	17	0.00903556261534508	0.0712503072111032
LARP4B	0.95	1.00353886628053	10	0.116979446660208	11	0.000744246968547183	0.605410685027916
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	0.95	0.948464554832638	15	0.147583411979164	10	0.0547064397584163	7.08824251642038e-06
IDI1	0.95	0.991595855851252	7	0.177077252803314	3	0.00580852206211608	0.148418545159046
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.95	0.904389138210316	19	0.165739436621978	4	0.106781016887942	1.98268463361021e-10
PFKP	0.95	0.941016523599723	16	0.169018058160474	2	0.0647521198125746	9.63598911822128e-07
PITRM1	0.95	0.859292756995802	36	0.064957276902956	81	0.140126528882824	1.88251398676433e-13
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.95	0.971595403739255	18	0.0925982841721052	41	0.029119983150264	0.0011341986492444
AKR1C1	0.95	0.896516435590741	24	0.109390431969513	26	0.103452037376503	3.92466241795349e-10
AKR1C2	0.95	0.78818062557179	33	0.108503515160858	22	0.214590137174773	1.32978999414036e-20
AKR1C3	0.95	0.842392117806147	28	0.124695736706271	15	0.163000513849778	1.3841867891302e-15
AKR1CL1	0.95	0.9974084586527	5	0.163234633580307	4	0.000670176889542165	0.623961225882365
AKR1C4	0.95	1.00277469493884	4	0.14692959415717	4	0.000635783577568545	0.633009931333592
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.95	0.939874852693354	19	0.14261769148272	7	0.060318829513513	2.32705348247854e-06
NET1	0.95	1.00982871446203	10	0.127394561998983	17	5.58141892242531e-06	0.964320976879745
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	0.95	1.00429059713443	12	0.115334935344556	24	0.00364479118529779	0.252567361086248
ASB13	NA	NA	NA	NA	0	NA	NA
FAM208B	0.95	0.991014188371772	11	0.136730135802653	8	0.00761401037999558	0.0978603232174639
GDI2	0.95	1.0011459438876	3	0.202000019648481	1	0.00194833641868052	0.403065833007658
ANKRD16	0.95	0.956415889573996	22	0.0881280415725683	55	0.0455345627107826	4.36062868297184e-05
FBXO18	NA	NA	NA	NA	0	NA	NA
IL15RA	0.95	0.95736790240376	13	0.174283020425729	2	0.0491298588367787	2.13988916312634e-05
IL2RA	0.95	0.999391616078924	9	0.138820044245996	14	0.00115869515954975	0.519123914879843
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.95	1.00183868184919	2	0.193466790385062	1	0.00690694132990371	0.114955801415418
AL137145.1	NA	NA	NA	NA	0	NA	NA
DKFZP667F0711	0.95	0.999163277024395	7	0.157359009464906	5	0.000593503790326949	0.644554768817036
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	0.95	0.942091010435025	24	0.0918826209220258	48	0.0562918239982511	5.17597923818632e-06
ITIH5	0.95	0.972318223141886	12	0.14153972927403	18	0.0252360423383028	0.00246920713928456
ITIH2	0.95	0.887943288123698	20	0.148138646750594	10	0.121542098001657	9.36134846586199e-12
KIN	0.95	0.87720444344803	26	0.114091400014284	36	0.122585273675359	7.53236475204718e-12
ATP5C1	0.95	0.971908719959593	13	0.154160622353814	8	0.0258468164792058	0.00218413317576874
TAF3	NA	NA	NA	NA	0	NA	NA
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	0.95	0.985410659629205	10	0.138881232216025	7	0.0123940518232304	0.0344739395025741
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	0.95	0.948821410507124	18	0.155385608802885	7	0.0503930750173454	1.66625598372952e-05
PROSER2	0.95	0.832822495489775	31	0.104653103848212	24	0.168117221276823	4.5360173989106e-16
UPF2	0.95	0.994383254221762	7	0.191345208497974	1	0.00293969987192919	0.304258467322072
DHTKD1	0.95	0.987560768558	10	0.123993788325447	13	0.0100367318694012	0.0572141036109716
SEC61A2	NA	NA	NA	NA	0	NA	NA
NUDT5	NA	NA	NA	NA	0	NA	NA
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	NA	NA	NA	NA	0	NA	NA
CCDC3	0.95	0.924015634093371	17	0.163638792307053	5	0.0839423656734988	2.06527739884704e-08
OPTN	NA	NA	NA	NA	0	NA	NA
MCM10	0.95	0.965594597249083	16	0.130082771822278	20	0.0317759269880938	0.000667854068031084
UCMA	0.95	0.992802988991633	10	0.15640182946426	5	0.00529486029231127	0.167714586971928
PHYH	0.95	0.810451706721126	32	0.112712075571758	22	0.190900303883311	2.91806438851013e-18
AL138764.1	0.95	1.00369865271434	18	0.0995445656471119	44	0.00818542938383513	0.0860606722580398
SEPHS1	0.95	1.00417651490827	14	0.103499036056468	42	0.00809196124426534	0.0878805640767456
BEND7	0.95	0.991607420305058	9	0.170497245570984	4	0.00569425528086703	0.152483587393715
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	0.95	0.988334312285548	11	0.166228474980126	2	0.00895378821345299	0.0725485346308524
FRMD4A	NA	NA	NA	NA	0	NA	NA
FAM107B	0.95	0.932191518792335	17	0.134869421996021	11	0.0700676988124841	3.3390825504309e-07
CDNF	0.95	0.958424475293651	15	0.129888725074519	17	0.0419218754503741	8.91699553752785e-05
HSPA14	0.95	1.00729848521109	7	0.143419696702121	12	1.18641215752762e-05	0.948000860450367
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	0.95	0.972566147065903	10	0.147971584103002	2	0.0293242824768491	0.00108885747386892
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	NA	NA	NA	NA	0	NA	NA
ACBD7	0.95	1.00535633674474	8	0.136806285489985	10	5.81135746686649e-05	0.88523115465004
C10orf111	0.95	0.94309622669926	18	0.139497966676966	9	0.0589586833670551	3.04881918683119e-06
RPP38	NA	NA	NA	NA	0	NA	NA
NMT2	0.95	0.984344013125748	13	0.128958015240323	10	0.0133480338752843	0.0281720730312827
FAM171A1	0.95	0.861360192686034	37	0.0805531953547963	40	0.136323505872136	4.21223405131637e-13
ITGA8	NA	NA	NA	NA	0	NA	NA
FAM188A	NA	NA	NA	NA	0	NA	NA
PTER	0.95	0.956311866847047	16	0.121144541330352	14	0.0410653733889009	0.000105656292962295
C1QL3	0.95	0.475646530368929	48	0.0840567839438383	21	0.528801921013361	1.26301546237668e-60
RSU1	0.95	0.943734834536156	21	0.123103736540022	13	0.0542662333283081	7.73465341400733e-06
CUBN	0.95	0.970194964118159	19	0.119965996673662	17	0.0274681796499642	0.00157807056553764
TRDMT1	0.95	0.894186678101572	27	0.112612077157241	18	0.106363283532158	2.16030054858279e-10
VIM	NA	NA	NA	NA	0	NA	NA
ST8SIA6	0.95	1.0007497723433	8	0.157175279678924	5	0.000300732068701788	0.74262972099793
PTPLA	0.95	0.994052407224934	7	0.167928042879937	9	0.00319577019014033	0.284068958094681
STAM	0.95	0.977792182031092	13	0.140488241288195	3	0.0212821541598731	0.00548538079086419
TMEM236	0.95	0.978627420880932	13	0.125184286590051	13	0.0186723339335223	0.00933628978070596
MRC1L1	0.95	0.945712166314965	18	0.140044228790954	9	0.0552301788010866	6.38906821651212e-06
TMEM236	0.95	0.976127085071767	10	0.155956467723773	3	0.0267609319693302	0.0018182373997991
MRC1	0.95	0.977508549794336	12	0.171147556971297	2	0.0207191901531606	0.00614977411327152
SLC39A12	NA	NA	NA	NA	0	NA	NA
CACNB2	0.95	0.847790703831761	28	0.101831942386964	29	0.153998247598001	9.70729434894615e-15
NSUN6	NA	NA	NA	NA	0	NA	NA
ARL5B	0.95	0.987514983656696	14	0.113944479262961	14	0.0129039476106182	0.0309418986615911
C10orf112	0.95	0.747883368032194	39	0.0675009877466326	53	0.250827587348344	2.56040966647879e-24
PLXDC2	0.95	1.00609387369209	5	0.16967112204315	1	0.00488953040660501	0.184974296043866
NEBL	0.95	0.9924680555524	7	0.136108021730549	4	0.00479138211506503	0.189456186277471
C10orf113	NA	NA	NA	NA	0	NA	NA
CASC10	NA	NA	NA	NA	0	NA	NA
SKIDA1	NA	NA	NA	NA	0	NA	NA
MLLT10	NA	NA	NA	NA	0	NA	NA
DNAJC1	NA	NA	NA	NA	0	NA	NA
EBLN1	NA	NA	NA	NA	0	NA	NA
COMMD3	NA	NA	NA	NA	0	NA	NA
BMI1	0.95	1.00578540011653	3	0.154469084934019	1	0.0145365542438339	0.0219515968045165
SPAG6	NA	NA	NA	NA	0	NA	NA
PIP4K2A	0.95	1.0035189651432	6	0.148024716982014	5	0.000347846725371049	0.723965430976992
ARMC3	NA	NA	NA	NA	0	NA	NA
