gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	NA	NA	NA	NA	0	NA	NA
ZMYND11	0.5	0.98841743579639	7	0.358164027578821	3	0.00646618507494366	0.270077646719657
DIP2C	0.5	1.00048932140082	5	0.397504667162009	3	0.000970357562784956	0.669633557864119
PRR26	0.5	1.00056726562556	15	0.248894211434021	25	0.0057664200871117	0.29772905214754
LARP4B	0.5	1.00316988822332	8	0.345800787027377	11	0.000424707028329832	0.777772588816608
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	0.5	1.00150737442297	4	0.432508309925204	4	0.00185301954209682	0.555381129576822
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.5	0.984685234502102	13	0.287231485989094	32	0.0173395705037035	0.0701412812060191
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.5	0.992030256651748	9	0.421912724182474	6	0.0041148035380604	0.379253327781003
KLF6	0.5	1.00026412251008	3	0.468610244057138	1	0.00398130370325802	0.387114075043902
AKR1E2	NA	NA	NA	NA	0	NA	NA
AKR1C1	0.5	1.00237126488462	6	0.456714278763457	5	0.000255461939433652	0.826748951285128
AKR1C2	0.5	0.840154219183994	20	0.396137693939258	6	0.176723442364784	1.55549161831806e-09
AKR1C3	NA	NA	NA	NA	0	NA	NA
AKR1CL1	0.5	0.968752894463229	13	0.353627034254872	19	0.026186755899209	0.0257088114519454
AKR1C4	0.5	0.997948664129587	9	0.315563760623464	5	0.00107036823629978	0.654074037713346
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.5	0.811905315696395	23	0.310094182338912	31	0.197970144997241	1.2620525106383e-10
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	NA	NA	NA	NA	0	NA	NA
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.5	0.990210848170345	9	0.366614786944731	14	0.00787164052565931	0.22349621046439
ANKRD16	NA	NA	NA	NA	0	NA	NA
FBXO18	NA	NA	NA	NA	0	NA	NA
IL15RA	0.5	0.992873951288418	5	0.46655291863362	2	0.00197883705548508	0.542241579404704
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.5	1.0083046811916	7	0.367237644772279	12	1.20807350172475e-05	0.962040059056347
AL137145.1	0.5	1.00343690715166	3	0.42614038235616	3	0.0104513322596558	0.16045331140381
