gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.5	0.989270471180191	18	0.253437338194821	28	0.0143227871636068	0.100036678882538
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	0.5	0.995846445228376	13	0.274876523557417	22	0.00890853421201195	0.195211162404265
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	0.5	0.976341947204649	11	0.369115692570866	7	0.0187592542699813	0.0595168291568072
ADARB2	0.5	1.00675685368923	7	0.396417703840884	6	1.62875537637889e-06	0.986057281055147
PFKP	0.5	1.00602920270384	12	0.325029080591466	29	0.00334781044404286	0.427806754101849
PITRM1	NA	NA	NA	NA	0	NA	NA
KLF6	0.5	0.988283030384254	9	0.372849280574871	8	0.00679702119402906	0.258122481159142
AKR1E2	0.5	1.0142215940452	4	0.4194739702646	3	0.0214033213330747	0.0439957064193026
AKR1C1	0.5	0.993493410651731	6	0.457130875405198	2	0.00161689441418379	0.581749867491869
AKR1C2	0.5	0.982555103016964	16	0.259409962486236	33	0.0214823800844392	0.0436028463192829
AKR1C3	0.5	0.995934686839579	8	0.363154142926628	11	0.0017618516524262	0.565282567662561
AKR1C4	0.5	0.974760487034514	10	0.329921452946186	8	0.0212791463796267	0.0446202315719874
UCN3	0.5	0.96305727019468	21	0.206410171229437	57	0.0408241733338535	0.00518067612036824
TUBAL3	0.5	0.897400730142073	25	0.209142524162592	57	0.101020638830272	7.87328758516666e-06
NET1	0.5	0.987204747733229	8	0.408184034112197	1	0.00785237594057534	0.224065860430242
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	NA	NA	NA	NA	0	NA	NA
FAM208B	0.5	0.999041536786636	12	0.310104055415593	22	0.00530001810523519	0.318182951892407
GDI2	0.5	0.987613655901577	8	0.384849115445242	3	0.00718950095162761	0.244770449365331
ANKRD16	0.5	1.00212064965455	7	0.382122600806615	9	4.49456218391218e-05	0.926855717080129
FBXO18	NA	NA	NA	NA	0	NA	NA
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	0.5	0.967759300198392	14	0.267127685884377	35	0.0282470831222897	0.0204551894845126
PFKFB3	0.5	0.972998949891007	9	0.382433169618123	8	0.0238462425277869	0.0333955784269348
AL137145.1	NA	NA	NA	NA	0	NA	NA
DKFZP667F0711	NA	NA	NA	NA	0	NA	NA
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	NA	NA	NA	NA	0	NA	NA
ITIH2	NA	NA	NA	NA	0	NA	NA
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	0.5	0.99452813499277	14	0.27336601644599	37	0.0109664499326636	0.150460146235117
TAF3	0.5	0.946091189044472	12	0.318944217997081	27	0.0508581012088178	0.00175742354168481
GATA3	NA	NA	NA	NA	0	NA	NA
