gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.05	0.982846034023909	22	1.10693149158973	169	0.0188856703344533	0.00348921184148605
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	0.05	0.967138170583568	21	1.8403985610908	43	0.0331931082634784	0.000101634804683519
GTPBP4	0.05	0.940012773494345	28	1.58868840285419	115	0.0589196458105523	1.85808728862361e-07
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	0.05	0.996076264834908	19	1.63747426120928	77	0.00504393733603711	0.132507761764875
WDR37	0.05	0.94923925223894	25	1.66202878632402	83	0.049891262211514	1.70416358434751e-06
ADARB2	0.05	0.651833731651024	54	1.03004388934451	230	0.350533499972906	6.52584602335419e-44
PFKP	0.05	0.988146927592457	19	1.95542622062767	83	0.0105986009530785	0.0289902120471181
PITRM1	0.05	0.757821846081757	52	0.750901264567358	311	0.240929839012591	1.16218160618716e-28
KLF6	0.05	0.996450503661274	15	1.71662396324014	99	0.0046093122683821	0.150474132672696
AKR1E2	0.05	0.845447932189779	43	1.05014390853442	231	0.152997916257144	6.67806679783405e-18
AKR1C1	0.05	0.923682086642255	29	1.82550047086836	62	0.0783510116339448	1.51713803126293e-09
AKR1C2	0.05	0.772737530708474	41	1.56303691976433	91	0.234420346038999	7.97645596840802e-28
AKR1C3	0.05	0.966797296501953	21	1.77618218669389	79	0.0324953698271968	0.000120602135144688
AKR1C4	0.05	0.990483050219251	14	2.09313060634431	63	0.00734144158869425	0.0693888660833096
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.05	0.970179003202542	25	1.63070541061405	87	0.0278299278267256	0.000379501000606962
NET1	0.05	0.987146778082399	17	1.63113258266277	124	0.0109998655457073	0.0260948749037195
CALML5	0.05	0.998459194102111	9	2.56119351149968	14	0.000270257014798059	0.727999461631995
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	0.05	0.904605933487033	33	0.919388263971887	275	0.0940064499841191	2.9967637304649e-11
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.05	0.889925499847501	41	1.15333950370898	209	0.108304349817124	7.9369168838067e-13
ANKRD16	0.05	0.887225921284192	38	1.13898045721737	223	0.111541132720839	3.46519127943506e-13
FBXO18	0.05	0.973383592927135	19	1.94401930546413	55	0.0259493034804998	0.000603330506979274
IL15RA	0.05	0.892907183863902	36	1.19598970345063	159	0.106818157562793	1.16022851105698e-12
IL2RA	0.05	0.935019704894894	30	1.41611599634895	153	0.0643744219391084	4.84755682850066e-08
RBM17	0.05	1.0058849149773	6	2.5944761946438	11	0.00816966471442938	0.0553687584944798
PFKFB3	NA	NA	NA	NA	0	NA	NA
AL137145.1	0.05	0.954120285981212	27	1.75173499647597	93	0.0471897208685061	3.30290775460119e-06
DKFZP667F0711	0.05	0.929099916612019	36	1.19598650948317	231	0.0688392003751547	1.60868954362724e-08
PRKCQ	0.05	0.997561449402453	7	2.76187131574603	6	0.000339911327221999	0.696502158376957
SFMBT2	0.05	0.994932430168236	17	1.64347200852288	137	0.00722255762031762	0.0716929804025221
ITIH5	0.05	0.991041804716895	15	2.09020107115921	58	0.00704802390610067	0.0752249741404562
ITIH2	0.05	0.754970649500468	41	1.45368333945865	131	0.252815601621338	3.30883949022252e-30
KIN	0.05	0.864589196164263	31	1.88136472210571	86	0.139848661056562	2.19914506633696e-16
ATP5C1	0.05	0.970470251884591	21	1.78626949981531	95	0.0274218497219803	0.000419626740049538
TAF3	0.05	1.00182313599542	6	2.58076518053083	8	0.00282060215043167	0.260894537618648
GATA3	0.05	0.983864394343725	13	2.11453010023368	35	0.0144965833056018	0.0105789190445939
CELF2	0.05	0.991418804078688	11	2.14313290063293	29	0.0065442988861839	0.0865069704219803
USP6NL	0.05	1.00086947135188	13	2.11602787218023	41	0.000521549100842954	0.628974288894696
ECHDC3	0.05	0.604628022653877	55	0.801496975580938	225	0.404525783165395	2.19017989311725e-52
PROSER2	0.05	0.991809673451379	20	1.74643247533856	76	0.00768488140089617	0.0631649159785586
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	0.05	0.999041593794959	5	2.81613733113627	4	0.000610018100807027	0.601282061792224
SEC61A2	0.05	0.807826746666634	39	1.52895817025316	84	0.198220992769643	2.70341288564848e-23
NUDT5	0.05	0.947876906647714	24	1.44404515234792	125	0.0504099066948842	1.50076814092634e-06
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	0.05	0.926094883159848	23	1.7348260496236	98	0.0783364017471161	1.52266945808904e-09
CCDC3	0.05	0.974066585171881	19	2.01454644551346	80	0.0238577088128452	0.00101183978273913
OPTN	0.05	0.998771212755812	10	2.22307299316642	38	0.000930675504322307	0.518602587356055
MCM10	0.05	0.956548836929515	19	1.65511186580853	76	0.0454122908242014	5.1036204841675e-06
PHYH	0.05	0.854530794843568	39	1.26812559239497	196	0.146441821781913	3.83700361323356e-17
SEPHS1	0.05	0.998018590469888	11	2.40722474608783	25	0.000647703101173544	0.590258184798741
BEND7	0.05	0.975089827188849	14	2.56596135207661	23	0.0308947607766136	0.000178627822497081
PRPF18	0.05	0.995555099575432	10	2.47886233283089	8	0.00247566178399849	0.292248693288286
RP11-295P9.3	0.05	0.695667770529208	46	1.27120637357781	151	0.309707955420161	5.91316280105034e-38
FRMD4A	0.05	0.981974007821252	20	1.7745199395477	101	0.0161301598786965	0.00698387472949782
FAM107B	0.05	1.00326934139997	6	2.43961714838	15	0.0028739828418636	0.256424210572147
CDNF	0.05	1.00259349945848	11	2.2512298457764	41	0.000100578656538204	0.831983360191113
HSPA14	0.05	0.945552031038876	27	1.56271007091697	69	0.056053196471818	3.75873505440789e-07
SUV39H2	0.05	1.00395638699574	5	2.48423951565133	11	0.00754137717401465	0.0656900799119525
DCLRE1C	0.05	0.855941176814097	45	0.953046074582396	219	0.142641422367331	1.05127320772165e-16
MEIG1	0.05	1.00169110910862	7	2.41810948361436	20	0.000221159891590052	0.753057050833438
OLAH	0.05	1.00441205770496	2	3.07670783220909	2	0.0221394012821768	0.00154956528243195
ACBD7	0.05	0.940299335851295	26	2.15721998515201	30	0.068105599155359	1.92876117378695e-08
C10orf111	0.05	0.764055819178847	51	0.870529220253634	215	0.237786953881014	2.95143183237538e-28
RPP38	0.05	0.960975657976846	22	1.83241862134075	58	0.0384211711607381	2.82429773888783e-05
NMT2	0.05	0.909745752136466	32	1.37624345943516	133	0.092901898332396	3.95948255034963e-11
FAM171A1	0.05	0.944769835248647	20	1.7840556614544	94	0.056391498626874	3.4590106809997e-07
ITGA8	NA	NA	NA	NA	0	NA	NA
FAM188A	0.05	0.999859684132299	9	2.22660765499099	19	1.97103924297163e-05	0.925174708126429
PTER	0.05	0.787927096914974	45	1.00424551120854	217	0.216964322049169	1.29275330952651e-25
C1QL3	0.05	0.297379235690735	76	0.514390083836735	231	0.711837876448929	4.05642106413996e-123
RSU1	0.05	0.713764793843934	47	1.23202077753936	119	0.29519351919767	6.40303322659759e-36
CUBN	0.05	0.830745265188744	40	1.40301362582467	152	0.172983327651369	2.99056928989569e-20
TRDMT1	0.05	0.817240754343561	39	1.39322656289184	121	0.185302126708853	1.00278618806525e-21
VIM	0.05	0.993960545259044	10	2.36090697787729	9	0.00455010973382622	0.153126804015262
ST8SIA6	0.05	0.995583679658632	13	1.85746624505367	50	0.00333735227167641	0.221293379965484
PTPLA	0.05	0.999793377710111	12	2.06107197664005	47	0.0009526436360913	0.513705675649886
STAM	0.05	0.881011467123831	36	1.47261452907191	150	0.11851166901691	5.76480382796895e-14
MRC1L1	0.05	0.777909906000261	40	1.62231838638488	51	0.237549254865029	3.1664966028431e-28
TMEM236	0.05	0.966661979811603	29	1.19507677905287	154	0.0334012847036385	9.65775353454572e-05
MRC1	0.05	0.716276739799336	57	0.836153429152298	214	0.284141084528473	2.12931218096598e-34
SLC39A12	0.05	0.848972559007142	35	1.62614062080579	70	0.153850803967584	5.31458470304293e-18
CACNB2	0.05	0.989377992914012	12	2.49493510606274	37	0.00875411280590669	0.0472990459831503
NSUN6	0.05	0.603396166760482	52	1.04862983903135	170	0.403270272236766	3.51595235910102e-52
ARL5B	0.05	0.980534152169131	13	2.44894909779437	26	0.0205068116462148	0.00232655309327884
C10orf112	0.05	0.655955200504311	51	0.763775296465662	309	0.353790482565568	2.10654484587936e-44
PLXDC2	NA	NA	NA	NA	0	NA	NA
NEBL	0.05	0.993546614413663	12	2.47046601202267	20	0.004300017499631	0.164932626793659
CASC10	0.05	0.991253441994052	14	1.95657103882258	24	0.00660244944893006	0.0851162009580849
SKIDA1	0.05	0.994946716433908	16	1.4452916725775	81	0.00451779557407683	0.154596956772748
MLLT10	0.05	0.986490054394308	16	1.97708873269644	24	0.0117697276864293	0.021347437457093
DNAJC1	NA	NA	NA	NA	0	NA	NA
COMMD3	0.05	0.990941633964222	18	1.67772029161169	56	0.00727577206072271	0.070651681647296
BMI1	0.05	1.0013675236081	11	1.87067365408031	26	8.6539910626461e-07	0.984299372809702
SPAG6	0.05	0.974705647272741	23	1.54124484715623	71	0.023129421262518	0.00121195911836489
PIP4K2A	0.05	0.986494210983833	15	1.90935366077702	23	0.0126105455739537	0.0171680406837365
ARMC3	0.05	1.00011406933045	7	2.47317860215424	4	0.000722425085046521	0.569570137451725
MSRB2	0.05	0.982017562463559	24	1.61245318843964	68	0.0158534038195034	0.00749117581956376
PTF1A	0.05	0.941092914276191	27	1.67876142459538	59	0.0590850645241911	1.78400232095935e-07
C10orf115	0.05	0.956570599815578	26	1.67397352906881	50	0.0417999007729617	1.23543222710461e-05
C10orf67	0.05	0.966494079982157	20	1.9077088429077	44	0.0351157977267372	6.34453695789273e-05
OTUD1	0.05	0.981760743774288	15	2.01253122229083	38	0.0178725716354717	0.00449959272021165
KIAA1217	0.05	1.00904661911422	8	2.48737376588844	14	0.0128191327431515	0.016268132047226
ARHGAP21	0.05	1.00211358506177	5	2.88195325406319	1	0.0107880919399881	0.0275835600844288
PRTFDC1	0.05	0.932450492484596	31	1.54604684604893	158	0.065709856572376	3.48640613117048e-08
ENKUR	0.05	0.965770946414085	21	1.94271975597973	72	0.0326875261572385	0.000115049964577293
THNSL1	0.05	0.954631479492294	22	2.24077627053379	40	0.0469158370682808	3.53200228362436e-06
GPR158	0.05	0.976952302983495	23	1.38813031237351	134	0.0218031152016257	0.00168465715881887
MYO3A	0.05	0.978928915149679	24	1.63062622220842	123	0.020266394059898	0.00247038978557229
GAD2	NA	NA	NA	NA	0	NA	NA
APBB1IP	0.05	0.876299447380991	36	1.51100570465518	80	0.125645919587028	9.07765236634862e-15
PDSS1	0.05	0.985486835572281	15	2.2744316957958	16	0.013967496184311	0.0121111188384252
ABI1	0.05	0.996839438966073	13	2.25461728860241	50	0.00304115442662559	0.243019713259879
ANKRD26	0.05	0.925055489890262	35	1.15577053346829	192	0.0734360083041104	5.14958472004295e-09
YME1L1	NA	NA	NA	NA	0	NA	NA
MASTL	0.05	0.49025751648283	52	1.29217165526638	195	0.517657392306079	6.1631574346165e-73
ACBD5	0.05	0.963246638778401	22	1.79800127967835	90	0.0349582190297876	6.5942518702416e-05
PTCHD3	0.05	0.804388526236145	42	1.22229900926569	164	0.197329151630123	3.47552008585219e-23
RAB18	0.05	0.999260391502454	10	2.41621524218746	20	0.000128861134967874	0.810218674044688
MKX	0.05	0.981810855462378	14	2.14297866539621	57	0.0162958722147102	0.00669699321757443
ARMC4	0.05	0.990617073943021	13	1.66798151966734	67	0.00729538444631593	0.0702719894733
MPP7	0.05	0.884914007744772	32	1.53881907719765	121	0.115068482754352	1.40027970134624e-13
WAC	0.05	0.993893713391546	12	1.92424919589904	35	0.00391776285292084	0.185043674370867
BAMBI	0.05	0.921733515262119	25	1.74038622042327	79	0.0851602696230287	2.76955565459711e-10
LYZL1	0.05	0.997051599090444	13	1.83839187829277	61	0.00332174720577145	0.222378263804354
SVIL	0.05	0.998149464278679	12	2.10097961687359	67	0.00176353389163296	0.374136796593187
KIAA1462	NA	NA	NA	NA	0	NA	NA
MTPAP	NA	NA	NA	NA	0	NA	NA
MAP3K8	0.05	0.992261502005322	9	2.39279865577666	14	0.0068945566101007	0.0784847679324756
LYZL2	0.05	0.996569136964297	9	2.29693187238116	15	0.00126002436735067	0.452566177407653
ZNF438	0.05	0.995612669113014	13	2.03150713948051	69	0.00347982973893733	0.211673855244923
ZEB1	0.05	0.99804839744721	8	2.3067013960214	21	0.00033585775803296	0.698228129214728
ARHGAP12	0.05	1.00428587567176	2	3.04501543666682	1	0.0265594106623343	0.000519019850544197
KIF5B	0.05	0.988852113439361	12	2.20295021470538	15	0.010862030646324	0.0270540509674015
EPC1	NA	NA	NA	NA	0	NA	NA
CCDC7	0.05	0.90696581505364	35	1.2491403009133	195	0.0913209200045181	5.8966797985002e-11
C10orf68	0.05	0.769849342841652	41	1.4621308840001	136	0.235509837717971	5.78470914703157e-28
ITGB1	0.05	0.946026035707274	24	1.96602192763973	58	0.055941279971205	3.86348871490384e-07
NRP1	NA	NA	NA	NA	0	NA	NA
PARD3	0.05	0.993469666938755	13	1.83905462556326	72	0.00499306966367663	0.134481153301631
CUL2	0.05	0.998548168046852	9	2.21740831751962	27	0.000264230735578792	0.730930517983312
CREM	0.05	1.00148891968867	7	2.0851767382277	14	0.000895146918464427	0.526698092343884
