gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
GTPBP4	0.95	0.998818910126445	6	0.158114650211738	5	0.0003919572963555	0.733583968186362
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	0.95	0.990325474555732	8	0.176571424729529	6	0.00659880856729854	0.161897282749429
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	0.95	1.00027114398626	5	0.173583384468234	3	2.29369070875143e-05	0.934385677117892
PITRM1	0.95	1.0094265073546	11	0.154893894752577	12	0.000109222940788679	0.857420649615875
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.95	0.983998980687181	12	0.135400412651377	17	0.0133968809806634	0.0458921567931561
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	0.95	0.973385044516954	11	0.140688266158777	11	0.0241045638488343	0.00724909857660085
AKR1C3	0.95	0.985206094549706	11	0.161603038494163	8	0.0115111998028748	0.0643603283313164
AKR1C4	0.95	1.00432386601197	5	0.190474635099806	4	0.00154819426717675	0.498632057909749
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	0.95	0.991512544232905	9	0.158476317981948	9	0.00552413298922387	0.200749909463148
CALML3	0.95	1.00108581648298	6	0.160965520020012	8	0.000283246139771077	0.772329697148821
ASB13	0.95	0.969358165697258	12	0.16783218282475	4	0.0311296566075411	0.00223583787364889
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	NA	NA	NA	NA	0	NA	NA
ANKRD16	0.95	1.00814102023422	8	0.150398565826922	7	0.000151686573909544	0.832322740152619
FBXO18	0.95	0.969827986106649	12	0.122986762872757	28	0.0269469362197832	0.00449515866626441
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	0.95	1.00008502944658	8	0.144586609802467	15	0.0019030628718939	0.453097427728061
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	NA	NA	NA	NA	0	NA	NA
AL137145.1	0.95	1.00519878359846	3	0.173670649472208	2	0.00830056211197654	0.116551594284481
DKFZP667F0711	NA	NA	NA	NA	0	NA	NA
PRKCQ	0.95	0.992902527015373	12	0.119511621155365	26	0.012703233436569	0.0519349100555382
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	NA	NA	NA	NA	0	NA	NA
ITIH2	0.95	0.964552880470781	10	0.157725407416383	10	0.0348303971902965	0.00120937434941285
KIN	0.95	1.00259481322203	8	0.164061418319774	5	0.000697643624578665	0.649741685144037
ATP5C1	0.95	0.996964232920742	6	0.188257090786295	3	0.000622741959200693	0.667891970220036
TAF3	0.95	0.999214369665687	9	0.154469134340646	8	0.00209258209467238	0.431416543699176
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	0.95	0.951669898022033	13	0.127321446078913	11	0.0497208199850412	0.000103570830993244
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	0.95	1.00159831929947	5	0.188127547615107	1	0.000786166286450352	0.629747101401962
PROSER2	0.95	0.989397721042125	8	0.163500090902581	14	0.00727500118771663	0.141863714600344
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	NA	NA	NA	NA	0	NA	NA
NUDT5	NA	NA	NA	NA	0	NA	NA
CDC123	0.95	0.989433220351453	7	0.170065802246327	4	0.0072488963169121	0.142583297852557
CAMK1D	0.95	0.988237569782643	11	0.149672314745467	15	0.00970968258463186	0.0895057781942093
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	0.95	0.980847941284127	14	0.109846671483717	39	0.0223744753254041	0.00971306676075992
MCM10	NA	NA	NA	NA	0	NA	NA
PHYH	0.95	0.991573711920883	5	0.200562125058754	2	0.00617929933020154	0.175932523792305
SEPHS1	0.95	0.990083776933234	11	0.1470626556595	16	0.00929073033802601	0.0967539395457585
BEND7	NA	NA	NA	NA	0	NA	NA
PRPF18	0.95	1.00824539221362	11	0.128987569964967	16	0.00175693094724822	0.47099930937896
RP11-295P9.3	NA	NA	NA	NA	0	NA	NA
FRMD4A	0.95	0.985616814154572	9	0.174444638604631	7	0.0110728869973795	0.0696903606608773
FAM107B	NA	NA	NA	NA	0	NA	NA
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	0.95	1.00093667985757	6	0.17837833685981	2	5.4300686126648e-05	0.899198396180769
DCLRE1C	NA	NA	NA	NA	0	NA	NA
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	0.95	1.00701889976758	6	0.175814744286675	1	0.00524861023640477	0.212391145423442
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	0.95	0.986975657913854	15	0.119081227590482	20	0.0134954454847563	0.0450953130950167
RPP38	NA	NA	NA	NA	0	NA	NA
NMT2	0.95	0.984740943159697	9	0.161740168412502	2	0.0138115940957519	0.0426357307018617
FAM171A1	NA	NA	NA	NA	0	NA	NA
ITGA8	0.95	0.985079483998934	15	0.103199015040841	30	0.0163608040237784	0.0272544133532528
FAM188A	0.95	1.00087202304881	5	0.169520907588855	3	9.6644157663786e-05	0.86579950392245
PTER	0.95	0.965462492085033	12	0.154614695833145	6	0.0327428979649709	0.00170986579215171
