gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
FAM118A	0.05	0.100878279969908	90	0.297690016477897	139	0.899679500744601	0
XRRA1	0.05	0.108583955379065	95	0.238699444258361	129	0.891703686503514	0
PEX6	0.05	0.111365801871332	92	0.261672041703384	104	0.889293209140408	0
PVRL2	0.05	0.124350995079904	100	0.175711022178789	140	0.879536601598959	0
CPNE1	0.05	0.121935208613051	51	0.178578739876277	118	0.878150744333582	0
CLEC12A	0.05	0.126734022858155	100	0.186951605795104	213	0.873784927455376	0
CCDC163P	0.05	0.127244752069582	90	0.298300703202403	70	0.87332070026137	0
ACCS	0.05	0.130910209830953	100	0.181289508671056	200	0.872244764286892	0
IGHMBP2	0.05	0.132047107009924	90	0.294585991852107	146	0.868254287884677	0
HLA-DQB1	0.05	0.132284652376257	59	0.0754489162389439	151	0.868044038248248	0
ERAP2	0.05	0.137108341909975	99	0.195260871949064	178	0.862928029678574	0
TREML4	0.05	0.141076212952915	78	0.514140521136566	57	0.860252774231871	0
CHURC1	0.05	0.142860316948967	76	0.565426898435738	60	0.858578983005137	0
FADS2	0.05	0.14388071955486	100	0.186837157855843	168	0.858415838128044	0
C22orf32	0.05	0.143151414764056	84	0.391802751333609	70	0.857596701481291	0
LDHC	0.05	0.151193653008863	84	0.390642076829001	73	0.85215018222388	0
SPATA20	0.05	0.151845821259666	96	0.219252811050054	127	0.849654787456838	0
NT5C3L	0.05	0.151345605987394	100	0.181239961747549	172	0.848738820886451	0
DDX11	0.05	0.156219566006076	86	0.352647639161867	117	0.844542384109614	0
SLC12A1	0.05	0.157547095459621	100	0.18472526886533	142	0.842609173561263	0
HLA-DRB5	0.05	0.16001711149807	72	0.0187418566404088	275	0.839830623366826	0
GBP3	0.05	0.163602351937264	89	0.306389170390071	90	0.837491238860665	0
CYP26B1	0.05	0.165305131434769	84	0.386003661816345	85	0.835574519036685	0
PAQR6	0.05	0.169233878544842	88	0.314239566594558	109	0.831500052372229	0
RPS28	0.05	0.170729601463558	96	0.220480458982714	178	0.83141892454474	0
ZFP57	0.05	0.169436165700241	69	0.0308384501513566	51	0.830397416316522	0
C17orf97	0.05	0.172459915513749	54	0.133590205434401	186	0.828719677729307	0
C4BPA	0.05	0.175583565660403	92	0.262908912335091	166	0.826284685702006	0
C1orf85	0.05	0.176425950517694	79	0.480677693944913	88	0.825328705130559	0
ERAP1	0.05	0.175673388048792	89	0.26193055751292	158	0.824903803057116	0
ENC1	0.05	0.176802332292539	85	0.364491859782445	118	0.824290772586465	0
LCN8	0.05	0.177099781003486	51	0.17537810276987	177	0.823379900202652	0
RPL9	0.05	0.18071879542436	82	0.419438776041146	116	0.822115098928224	0
FN3KRP	0.05	0.178679209475388	55	0.0997122843522991	150	0.821845278995947	0
C9orf135	0.05	0.183637542640642	87	0.332356683099649	137	0.819492887849383	0
PADI2	0.05	0.183606026745096	82	0.418833929785973	89	0.818101414662821	0
C22orf34	0.05	0.193405149575163	77	0.525256659078319	126	0.808620189573843	0
ZNF266	0.05	0.194644820658231	83	0.396114700553779	107	0.805883053702358	0
PRUNE2	0.05	0.196092369249194	86	0.337117376222285	222	0.80463274502967	0
CLEC12B	0.05	0.197039342234933	95	0.224351993020419	201	0.803653929149375	0
GRHPR	0.05	0.200048325156041	100	0.179917621358518	209	0.801674406479867	0
GSTM3	0.05	0.201573557836353	87	0.325591746716123	119	0.800458434749083	0
VASH1	0.05	0.201764948507508	86	0.341947072121318	154	0.79984448158375	9.88131291682493e-324
RNASET2	0.05	0.201020832273197	80	0.450154358412457	126	0.799685030457724	1.97626258336499e-323
SLC12A7	0.05	0.201703488114563	100	0.176110638579822	249	0.799316392601952	3.95252516672997e-323
SH3YL1	0.05	0.203435832584532	86	0.338997985816817	75	0.797428397045616	3.12249488171668e-321
ZNF641	0.05	0.205878022198333	89	0.298554808969472	124	0.79486384703795	1.02111511419885e-318
JUP	0.05	0.207552712096061	93	0.246156833441459	95	0.794371034243627	3.08012381192933e-318
B4GALNT3	0.05	0.207796814182721	50	0.186426266915838	145	0.792615062011191	1.54095853629874e-316
FLYWCH1	0.05	0.212023320571924	46	0.270958428535988	128	0.790711686651673	1.0315359329671e-314
UPK3B	0.05	0.212881409328173	81	0.427039588341924	63	0.789753130199474	8.44588038357701e-314
FAM3B	0.05	0.213157866443135	89	0.249636847742859	237	0.789614668163185	1.14341921395813e-313
ATP1A4	0.05	0.21451202006523	100	0.180299843895886	192	0.789441271278465	1.67046582967952e-313
NUDT2	0.05	0.211795775890279	96	0.179076152683643	172	0.788332619088086	1.87179199295167e-312
ARHGEF17	0.05	0.213895325129792	92	0.255055312626322	134	0.786510944381591	9.65453564738066e-311
MFN2	0.05	0.2154223903112	42	0.371258548066407	94	0.78645035536278	1.10011244320341e-310
SIRPB1	0.05	0.21704288261379	81	0.373923148673226	184	0.785579894504775	7.15050874675626e-310
GM2A	0.05	0.218264037726795	100	0.175955084877122	202	0.78493523817889	2.84603787751082e-309
TMEM176B	0.05	0.216018163770363	95	0.213062735365113	186	0.784671895029148	4.99787459708087e-309
ACTA2	0.05	0.217681701770705	80	0.442788235051823	93	0.784286513473863	1.13793776294118e-308
CEACAM21	0.05	0.216995038884954	61	0.0638039735348654	275	0.782839774092894	2.46542683454164e-307
TMEM176A	0.05	0.220058621795403	91	0.262946212034278	164	0.78123779584195	7.25534952350208e-306
LYZ	0.05	0.220731370899999	89	0.294570734084074	171	0.779881892074957	1.24576339247922e-304
WBSCR27	0.05	0.220131376309113	48	0.221381334209157	81	0.77987408821273	1.26625233444811e-304
CPSF1	0.05	0.22171698090811	44	0.320404105636533	43	0.779125389708486	6.04028316291776e-304
NBPF3	0.05	0.223304479114264	77	0.474238289505005	75	0.77892290041328	9.20822869065382e-304
MYH11	0.05	0.2220275355292	53	0.142025445856777	129	0.778223875467065	3.93590990221874e-303
ARL16	0.05	0.223968236590868	85	0.353807782268844	98	0.777882161734966	7.99315726003239e-303
PAM	0.05	0.224272503840991	100	0.177985538127443	278	0.77570509414891	7.11004501382872e-301
TAPBPL	0.05	0.227601054701869	78	0.483734844485167	79	0.774722691136614	5.3118387763305e-300
FMN1	0.05	0.228360341340427	86	0.334661009152759	208	0.773257459133685	1.04908869449013e-298
DCTN5	0.05	0.228932135247894	81	0.423949341123595	107	0.772560794478516	4.30402583715795e-298
NKX3-1	0.05	0.228664776160111	84	0.358982240580383	193	0.772329604575626	6.86920529346889e-298
ATOH8	0.05	0.228596123197005	94	0.214925360014019	165	0.771370228171256	4.75595066370963e-297
BTNL3	0.05	0.229340660258754	47	0.233653553277157	121	0.771324914194451	5.21004227030326e-297
PPT1	0.05	0.229752043705312	99	0.16690155527557	182	0.77117730575407	7.01124250512464e-297
